year,month,ObsMxT,ObsMnT,MxT461,MnT461,ObsRn,tas,tasmax,tasmin,pr,evspsbl,hfls,hfss,huss,mrro,ps,psl,rlds,rsds,rlus,rlut,rsus,uas,vas,mslpas,tempas,p5_fas,p5_uas,p5_vas,p5_zas,p5thas,p5zhas,p8_fas,p8_uas,p8_vas,p8_zas,p8thas,p8zhas,p500as,p850as,p__fas,p__uas,p__vas,p__zas,p_thas,p_zhas,s500as,s850as,shumas,nina12,nina34,nina4,nina3,wtio,setio,swio,soi,noi,wp,ep,pna,pdo
1988,Aug,32.51935484,25.3483871,30.79032258,25.48709677,5.291935484,26.55396774,33.29390323,21.61664516,2.684656929,3.12E-05,78.11172581,58.1807441,0.017974703,0,99446.08065,100633.1935,396.4964194,233.8290581,457.6457097,231.5761935,37.00034839,1.986912161,0.14563519,-1.028,-0.22616129,-0.019709677,-0.495645161,0.795322581,0.125387097,208.1225806,-0.955258065,1.159516129,1.055580645,1.233419355,-0.083741935,61.37296774,-1.465387097,-0.008516129,-1.245064516,0.483709677,0.712387097,1.399935484,-0.746774194,57.76564516,-0.782612903,1.713645161,0.382967742,0.644903226,19.12,25.24,27.68,23.37,0.195016398,-0.015645078,0.50258866,2.2,-1.831,0.44,-0.24,-0.59,0.19
1988,Sep,32.97,25.31,31.06333333,24.96666667,7.344333333,25.676,31.01986667,21.76903333,4.442399882,3.80E-05,95.12876467,26.848991,0.018159243,0,99516.92333,100728.8667,398.2816667,205.91246,451.3659,231.5616333,32.36996433,1.3523533,-0.877458027,-0.607266667,-0.209333333,0.085033333,-0.188366667,-0.941933333,0.735866667,189.3254,1.0063,0.7418,0.6997,-1.313966667,-0.182066667,116.6931667,1.036666667,-0.1377,-0.749633333,-0.0263,0.654366667,-0.963366667,-0.655966667,105.2989667,1.059066667,1.332233333,0.685466667,0.625966667,19.19,25.43,27.63,23.61,0.162055125,0.001154593,0.44794875,3.4,2.046,-0.58,-0.74,-1.11,-0.37
1988,Oct,31.68709677,24.72258065,30.47741935,24.23225806,8.278387097,23.37629032,29.25341935,18.84270968,3.210977197,3.61E-05,90.26028806,28.10539387,0.015124837,0,99755.44516,100989.9677,377.5930645,207.8965839,437.2188065,251.8082903,32.98710194,-0.079027806,-2.205050032,0.622258065,-0.184483871,-0.166774194,-0.241483871,-1.187193548,0.150258065,155.4529355,1.188,-0.779451613,-0.625096774,-0.455129032,0.348516129,231.9494839,0.774967742,1.155806452,0.72,-0.285677419,-0.654322581,-0.038677419,0.789645161,243.5906452,-0.033354839,-0.532,0.133419355,-0.240516129,19.5,24.62,27.06,23.17,0.158652803,0.269418158,0.339549925,2.2,0.531,-0.87,1.05,0.66,-0.1
1988,Nov,31.63,22.19333333,29.25,22.69333333,1.246,23.5056,30.9256,17.29986667,0.642202963,2.49E-05,62.25725333,59.44766133,0.01437843,0,99809.02667,101060.8333,370.9473,225.6878633,439.1822333,286.4208333,37.04199,-1.483536277,-1.535351617,0.820566667,0.1216,-0.1805,-0.245866667,0.2818,0.186133333,194.3928,-0.2929,-0.3161,-0.946266667,-0.017466667,0.1324,250.9348333,-0.0284,1.5745,1.242633333,-0.332033333,-0.7989,0.214666667,0.823833333,290.4482,-0.476066667,-0.758066667,0.1928,-0.147433333,20.55,24.27,26.76,23.03,-0.028508318,0.204585631,-0.11344297,3,2.417,-1.11,-1.22,0.13,-0.02
1988,Dec,32.78064516,20.59677419,30.47741935,21.1516129,0,20.15009677,28.34145161,12.84012903,0.363776113,5.31E-06,13.27249065,86.69996129,0.009258325,0,100250.8129,101532,335.6563548,219.3938516,421.4169355,286.9182903,37.11875742,-2.435232065,-4.246917742,1.20416129,-1.003741935,-0.107935484,0.150290323,0.186290323,-0.300193548,126.7699355,-0.162806452,-0.520354839,-0.814,0.257806452,0.394290323,277.5524516,-0.354870968,1.242516129,0.847096774,0.819516129,-1.407741935,0.240258065,0.381451613,280.9345161,-0.503935484,-0.887193548,-0.707677419,-0.994709677,21.8,24.33,26.75,23.07,0.162242675,-0.04416962,-0.757675775,2.1,4.167,-0.48,-99.9,0.63,-0.43
1989,Jan,33.15806452,23.60645161,30.77096774,23.74193548,0.193870968,23.19429032,30.75006452,16.302,0.755646786,7.69E-06,19.2408341,73.38918452,0.012549523,0,100041.1839,101327.6129,359.0087742,206.4380742,437.9524839,297.2442581,34.63244032,-1.294614161,-0.224354258,0.799935484,-0.27383871,1.267,1.283935484,0.688806452,-0.791548387,103.5223548,-0.460935484,-0.754741935,-0.628387097,0.464870968,-0.442548387,275.9631613,-0.439129032,0.583322581,0.878935484,0.222193548,-1.025516129,0.671935484,0.56016129,294.6095484,-0.990258065,-0.852967742,-0.390548387,-0.721,24.09,24.53,26.54,24.15,-0.204431583,0.127358538,-0.643751925,2.7,8.678,1.45,-1.92,-0.72,-0.95
1989,Feb,32.40357143,23.75357143,29.85357143,24.29642857,2.030357143,26.01192857,33.48103571,19.66410714,1.107735295,1.34E-05,33.60587179,85.1519875,0.015283507,0,99959.46786,101199.3929,384.1607143,227.796475,455.2645714,294.2764286,37.24424643,-1.392453686,0.688605611,1.105428571,0.500035714,0.633821429,0.925321429,0.515321429,-0.849714286,95.9535,-0.198,-0.547821429,-0.662714286,0.571178571,-0.445892857,256.5080714,-0.385285714,1.0295,1.576571429,0.134464286,-0.78375,0.883714286,1.144821429,260.49,-1.382142857,-0.809142857,-0.186535714,-0.445107143,26.26,25.33,26.55,25.61,-0.20690838,-0.4800104,-0.7711529,1.8,3.284,1.01,2.44,-1.06,-1.02
1989,Mar,33.84193548,24.67096774,31.10322581,24.70967742,3.498064516,27.41909677,35.64893548,20.20454839,1.515653506,1.73E-05,43.40101613,102.2965629,0.01627359,0,99687.70645,100913.3548,384.6077742,270.0075839,463.9024516,279.9641613,43.43366774,-0.070843345,0.778528316,0.146709677,0.707322581,0.256322581,0.554806452,0.246129032,-0.533419355,111.7633226,-0.032096774,-0.861,-0.558096774,0.477580645,-0.360451613,276.9020323,-0.334129032,1.186548387,0.913645161,-0.660870968,-0.325354839,0.607612903,0.623,224.379,-1.104806452,-0.596096774,0.270387097,0.354032258,26.66,25.9,27,26.02,-0.253833348,-0.214590788,-0.30840804,1,-1.98,-2.07,0.67,-1.3,-0.83
1989,Apr,35.62,26.92333333,33.31333333,26.99666667,1.123666667,31.19073333,39.67513333,24.32456667,1.317142286,1.59E-05,39.84295667,111.1314367,0.018776153,0,99491.93,100685.2667,402.9874333,288.5040333,489.5954333,283.3194333,46.1515,0.052816063,2.7791396,-0.049266667,1.063566667,-0.5057,-0.3359,0.2577,-0.096833333,182.2595333,0.092233333,-0.697066667,-0.097233333,0.431633333,0.060166667,104.0540667,-0.232766667,1.9138,0.654766667,-0.133766667,0.552566667,0.0223,0.170866667,131.5087333,0.024333333,-0.403966667,0.2581,0.753466667,25.63,26.69,27.54,26.67,-0.488873975,-0.347363125,-0.54038485,2.6,-0.508,-0.46,1.34,-0.54,-0.32
1989,May,34.80645161,26.22903226,32.71290323,26.56129032,4.38483871,30.49596774,37.68129032,24.56164516,2.70882326,2.75E-05,68.87016194,82.82989323,0.018967319,0,99403.46129,100604.6129,409.3839032,268.997571,483.8210645,260.312,43.14901484,2.950222677,-0.008137855,-0.805354839,1.990645161,-0.009451613,0.351064516,0.480322581,0.090709677,84.39596774,-0.614645161,-0.004645161,0.672612903,0.039483871,0.260354839,84.14254839,-0.226709677,1.410967742,-0.207806452,-0.09516129,0.76083871,-1.214741935,0.313419355,119.3831935,1.045225806,0.119,0.486516129,0.828322581,23.18,27.09,28.14,26.37,-0.41754794,-0.126177284,-0.292164366,1.9,2.382,-0.07,0.68,-0.14,0.47
1989,Jun,33.23,25.87333333,32.06666667,26.24333333,1.414666667,27.17846667,33.12653333,22.9721,3.036653885,3.49E-05,87.23197,39.79479963,0.018895963,0,99429.42333,100643.3,401.5924,220.49691,460.8630667,224.2520333,35.02439433,3.099189,0.28902773,-0.837,0.353933333,0.120133333,0.451933333,0.6533,0.102166667,55.91356667,-0.7987,1.155466667,1.272066667,0.889166667,-0.4472,68.80993333,-1.032966667,0.756933333,-0.728533333,0.0636,0.808333333,0.682866667,-0.999833333,59.9135,-0.201533333,1.166433333,1.086433333,1.108066667,22,26.98,27.94,26.08,-0.6669521,-0.229732398,-0.314265025,0.8,-1.82,-0.72,0.21,-0.63,0.36
1989,Jul,33.34193548,26.1,31.87419355,26.42580645,2.252903226,27.10270968,33.95980645,22.10948387,2.54034877,3.00E-05,75.01148387,62.05273316,0.018354684,0,99470.35161,100697.871,398.4798387,236.566771,461.3118387,228.9369677,37.62043871,2.765554742,0.266921016,-0.812451613,0.383129032,-0.422387097,-0.056322581,0.305387097,0.129580645,143.5226129,-0.530806452,0.995645161,1.214225806,0.691419355,-0.304645161,72.79516129,-0.836612903,0.42616129,-0.773677419,-0.334064516,0.634354839,0.364451613,-0.950225806,66.46235484,0.114032258,1.123967742,0.571548387,0.926967742,21.12,26.74,28.2,25.28,-0.31193674,-0.101894868,0.196460523,1.4,3.336,0.2,-1.06,-0.18,0.83
1989,Aug,33.0516129,25.62258065,31.7,26.27096774,2.069354839,26.21506452,31.74858065,22.13048387,2.936872576,3.39E-05,84.69399677,35.00703226,0.018009877,0,99426.33548,100643.8065,398.4794839,207.2779645,454.8531613,229.0519677,32.43597419,3.013798065,0.13416413,-0.883774194,0.251451613,-0.156806452,-0.082354839,-0.212483871,-0.063387097,125.6534839,0.148193548,1.555193548,1.499677419,0.142451613,-0.223,88.59441935,-0.399290323,0.324677419,-1.021064516,0.536032258,1.037967742,0.033064516,-1.010258065,84.56135484,0.24583871,1.42716129,0.733741935,0.793548387,20.32,26.33,28.14,24.56,-0.209138524,0.202198292,0.304665314,-1.3,0.247,2.05,0.73,-0.24,0.09
1989,Sep,32.70666667,24.87,31.32,24.96333333,5.969666667,24.0111,27.82966667,21.4561,10.13795568,2.64E-05,66.052139,0.047966933,0.017411263,2.45E-06,99499.29667,100717.6667,395.8266,124.80091,440.1143333,211.5488333,18.91050267,3.392816123,-1.25037402,-0.793966667,0.039433333,0.319333333,-0.562166667,0.298,0.716066667,233.9062333,-0.3961,1.136766667,1.132133333,-0.305333333,1.145233333,88.7304,-0.173666667,0.499666667,-0.868433333,0.4808,0.971433333,-0.281166667,0.258066667,85.45193333,0.232266667,1.306533333,0.747,0.7828,19.87,26.25,28.25,24.45,-0.072361308,0.225279717,0.51240755,0.9,-0.732,0.58,0.24,0.54,0.05
1989,Oct,32.8516129,24.42580645,30.93870968,24.33548387,6.925806452,23.57029032,30.29290323,18.02390323,1.188561033,3.81E-05,95.20187419,36.04569,0.014924454,9.35E-06,99892.63226,101133.8065,377.7020645,226.5239806,438.7510968,265.4584839,36.3047571,-1.366201374,-1.691128387,0.402580645,-0.388096774,-0.435032258,-0.382935484,-0.339096774,0.623193548,184.0687097,0.124870968,-0.560483871,-0.721774194,-0.483129032,0.497645161,242.5237097,0.474709677,1.065483871,0.465,-0.283322581,-0.74283871,0.136258065,0.592709677,275.0306129,0.058774194,-0.160129032,-0.246290323,-0.393483871,20.33,26.26,28.39,24.49,-0.024903553,0.175800183,0.379948225,1,0.908,1.17,-0.08,-1.13,-0.12
1989,Nov,33.05333333,23.15333333,31.11,23.18,0.377666667,22.2498,29.28476667,16.29773333,0.094262884,3.44E-05,85.95371667,43.37411,0.012106431,7.31E-07,99994.03333,101244,349.3066667,252.4866333,431.3818667,288.732,42.23744,-1.536026767,-2.823240767,0.4519,-0.960333333,0.348066667,-0.0202,-0.014966667,0.525033333,183.3527,0.0561,0.165266667,-0.997833333,-0.457866667,0.68,251.5722,0.419066667,0.7823,0.222566667,0.634433333,-1.151966667,-0.0803,0.338533333,241.8060667,0.227866667,0.2983,0.134433333,-0.405633333,21.31,26.24,28.23,24.56,-0.041293492,0.28057044,0.016355632,-0.6,0.928,-0.57,0.08,-0.72,-0.5
1989,Dec,32.1516129,20.32258065,30.18387097,21.64516129,0.000645161,24.01841935,30.95054839,18.16874194,0.517596969,2.44E-05,60.90786129,52.42135955,0.013137069,1.58E-08,100029.4839,101274.0645,369.1741935,221.8596516,442.4948387,293.57,37.33797032,-1.990140916,-1.5412427,1.834064516,-1.666354839,0.900483871,0.866064516,0.171064516,-0.640193548,113.4956129,0.072096774,-0.777225806,-0.715967742,0.23316129,0.124709677,293.9831613,-0.368354839,1.457709677,1.24983871,0.818935484,-1.356322581,0.731354839,0.026483871,291.6304516,-0.905096774,-1.000870968,-1.625290323,-1.551258065,22.19,26.38,28.52,24.71,0.092865925,0.19288325,0.051789498,-1.2,0.474,-1.72,-99.9,0.87,-0.21
1990,Jan,32.73548387,23.1483871,31.22258065,23.98709677,0.078064516,24.63803226,32.61319355,17.70835484,0.815273285,1.34E-05,33.49753452,75.68460645,0.013465353,0,100117.5097,101355.1613,369.691129,223.195,446.491,293.3977742,37.31073226,-1.237212868,-0.290168982,1.480903226,-1.217451613,1.930580645,1.664645161,0.485677419,-0.608967742,110.7907742,-0.31616129,-0.580870968,-0.525806452,0.32116129,-0.17683871,205.2374194,-0.297967742,0.063387097,1.064709677,0.135225806,-0.980516129,0.399741935,0.242129032,278.5889355,-0.652935484,-0.885935484,-1.188870968,-1.378612903,24.02,26.55,28.56,25.34,0.134261918,-0.209109272,0.03265772,-0.4,2.57,1.54,-0.73,-0.34,-0.3
1990,Feb,33.56071429,24.31428571,31.38571429,24.83928571,0.128214286,23.97407143,31.1015,17.94542857,1.629162557,1.58E-05,39.45763821,63.57139071,0.014360131,0,100112.4929,101380.0357,380.9768214,193.0722214,442.2561429,282.5807857,31.18326679,-1.277614297,-0.0315015,0.676857143,-0.035285714,1.209892857,1.479464286,0.397964286,-0.653571429,71.7345,-0.340392857,-0.491464286,-0.870214286,0.378785714,-0.472785714,277.7324643,-0.256785714,0.215678571,0.83775,-0.125857143,-0.717428571,0.688714286,0.407785714,261.294,-1.025964286,-0.711285714,-0.107285714,-0.489607143,25.88,26.95,28.62,26.37,0.27736173,0.1676285,-0.269344475,-3.9,1.408,0.72,-1.37,-1.86,-0.65
1990,Mar,34.39677419,25.46451613,32.16774194,25.54516129,3.303548387,26.08435484,32.3736129,21.92106452,3.389092481,3.65E-05,91.37398065,47.79209,0.018361932,0,99942.33871,101188.2581,401.2444839,230.6910097,455.1432258,262.7147742,36.66463419,-1.07334461,2.275610032,-0.179225806,0.877677419,0.345548387,0.654,0.789483871,-0.470225806,71.99254839,-0.662258065,-0.602387097,-0.39783871,0.785967742,-0.361193548,181.9738065,-0.505129032,0.793387097,0.498032258,-0.838354839,0.141290323,0.458548387,0.206741935,101.9323226,-0.627516129,-0.590258065,0.44383871,0.518322581,26.16,27.46,28.78,27.03,0.032697763,-0.01952326,-0.21059002,-1.9,0.761,-0.03,0.13,0.34,-0.62
1990,Apr,36.19666667,27.00333333,33.73,26.73666667,2.319666667,28.43536667,35.2974,23.30786667,3.589490506,4.50E-05,112.5868367,51.57960433,0.01937696,0,99615.02,100822.1333,406.7453333,270.6280367,468.8093,256.7540667,42.73640667,0.293601416,1.53438046,-0.1057,0.923366667,-0.094666667,0.3148,0.2481,-0.053733333,108.519,-0.0595,-0.807233333,-0.1165,0.3491,0.001333333,117.445,-0.063733333,1.523133333,0.480933333,-0.441333333,0.5973,-0.3702,0.108033333,123.9012,0.322333333,-0.3991,0.426466667,0.7503,25.22,28.02,28.93,27.67,-0.060699385,0.12446389,-0.436536548,-0.1,-1.401,-1.04,1.72,-0.39,0.27
1990,May,34.14193548,26.12580645,32.18709677,26.03548387,3.495806452,30.65203226,38.14029032,23.97051613,1.79442964,2.29E-05,57.24103903,104.5946106,0.019944997,0,99521.39677,100708.5806,410.3301935,285.1675806,485.3344839,271.4133871,45.7870129,2.110991035,0.079135134,-0.265032258,1.084516129,-0.211935484,0.168419355,-0.225354839,-0.079032258,132.6655161,0.070096774,-0.879096774,0.012903226,-0.169967742,-0.014967742,132.2744194,0.031129032,1.59216129,0.340677419,-0.497258065,0.383,-0.560322581,0.376354839,141.9928387,0.345064516,0.008032258,0.450064516,0.774580645,24.05,28.06,28.96,27.35,-0.114359043,0.133071988,-0.068141408,1.8,-1.015,-0.28,0.41,0.21,0.44
1990,Jun,34.08666667,27.19,32.14666667,27.63666667,1.192333333,28.40166667,34.2706,23.8499,4.512919187,3.25E-05,81.30955333,40.85057333,0.01944836,0,99330.92,100537.8333,407.7690667,215.67682,468.35,230.1824333,34.38234867,3.130660833,0.928920834,-0.6931,0.715866667,-0.3213,0.1254,-0.227533333,-0.3444,135.9804667,-0.1613,0.597633333,1.043566667,-0.035266667,-0.6863,86.9754,-0.205066667,0.857566667,-0.4156,-0.077833333,0.800366667,-0.280366667,-0.7029,81.45866667,0.533766667,0.973,0.546766667,0.993733333,22.68,27.58,28.94,26.45,-0.37457366,0.072924574,0.034202386,-0.1,0.407,0.36,0.65,-1.41,0.44
1990,Jul,33.30322581,26.20967742,31.9483871,26.65483871,1.656129032,26.22190323,31.24177419,22.73567742,4.16829808,4.00E-05,99.93397419,21.39722395,0.018709094,6.57E-09,99442.23548,100666.4839,399.955,206.853129,454.2813226,220.2050645,32.69155742,2.875609484,1.40115851,-1.071032258,0.086741935,-0.127419355,0.150548387,-0.595677419,0.771612903,134.352129,0.387225806,1.187580645,1.127322581,-0.712967742,-0.122032258,104.648129,0.178741935,-0.354741935,-1.176354839,0.096806452,0.807677419,-0.386612903,-0.588709677,95.07570968,0.515677419,1.380709677,0.630677419,0.74983871,21,27.25,28.98,25.45,-0.0777209,0.036288275,-0.34725375,0.8,-1.779,-0.25,0.73,0.17,0.27
1990,Aug,33.13225806,26.21935484,31.72580645,26.73870968,3.447096774,26.03683871,31.9283871,22.01232258,4.875036836,3.78E-05,94.53692581,24.62509565,0.01797949,4.05E-08,99438.51935,100641.4194,397.6923871,205.2358452,453.1865161,217.4037419,32.15061774,2.864012477,-0.184741674,-1.066774194,0.036548387,-0.187258065,0.079935484,-0.716129032,0.519548387,119.7156774,0.541903226,1.151548387,1.145935484,-0.642387097,-0.114774194,104.6630645,0.349967742,-0.068096774,-1.189064516,0.38183871,0.975258065,-0.468483871,-0.738580645,98.06012903,0.558548387,1.502935484,0.747967742,0.865225806,20.25,27.05,29.17,25.06,0.04470283,0.173135125,0.100779563,-1,-1.279,0.27,-1.16,1.79,0.11
1990,Sep,32.71,25.09333333,31.58,25.47666667,7.269666667,25.83956667,30.67846667,22.71976667,7.14859056,3.74E-05,93.633063,16.180731,0.018713223,5.02E-06,99409.99667,100614.5333,401.9266333,187.6914967,451.681,221.672,29.332266,3.661452,-0.040941733,-0.301633333,0.200233333,-0.229,-0.9206,-0.5848,0.489533333,239.4206333,0.4024,-0.1649,-0.016266667,-0.513566667,0.1949,172.3747667,0.4764,0.6217,-0.119,-0.661166667,0.194266667,-0.353066667,0.2968,168.9806,0.322166667,0.921566667,0.9463,0.7133,20.13,26.75,29.04,24.85,-0.076280904,0.40209576,-0.017634021,-1.3,-0.368,0.8,0.38,-0.5,0.38
1990,Oct,32.45483871,24.51935484,30.74516129,24.23225806,11.27419355,22.49209677,27.85896774,18.25751613,4.223115306,3.40E-05,85.10048461,22.1740529,0.014935985,3.34E-05,99829.19355,101070.129,365.2247419,200.6760645,432.0912581,242.6121613,32.16142161,0.117834581,-1.839397926,0.611483871,0.082741935,-0.260548387,-0.715064516,-0.144870968,0.647354839,211.7776452,0.007258065,-0.351709677,-0.972580645,-0.407903226,0.315774194,254.8250645,0.363,1.523258065,0.730548387,0.210064516,-1.06116129,0.322645161,0.645129032,281.3234516,-0.377419355,-0.717322581,-0.505193548,-0.705225806,20.28,26.98,29.23,24.9,-0.175088503,0.395041925,-0.2512676,0.1,0.942,-0.21,-0.57,-0.97,-0.69
1990,Nov,32.09,23.41,30.52333333,23.47666667,1.867333333,22.39116667,28.9027,16.67616667,0.319912438,3.59E-05,89.87763667,39.22957933,0.012578086,2.57E-06,99978.89667,101234.7667,353.8786667,246.6632333,432.2846333,286.8842333,41.17134333,-2.404564533,-3.287112667,1.416266667,-0.332933333,-0.031966667,-0.927533333,-0.035433333,-0.4105,236.6275667,0.2593,-0.3754,-0.980333333,-0.0393,0.044333333,278.3922333,-0.045766667,2.1468,1.317133333,0.787466667,-1.364066667,0.495066667,0.3491,287.2197667,-0.642666667,-0.790133333,-0.869333333,-1.315233333,20.84,26.72,29.06,24.82,-0.00093521,0.264892625,-0.296824608,-1.1,3.355,0.6,-0.66,-1.73,-1.69
1990,Dec,33.09354839,21.76451613,30.67096774,22.23870968,0,20.39545161,27.28096774,14.5336129,0.188864503,2.77E-05,69.20277097,41.41298871,0.010289285,5.32E-08,100234.6903,101515.4839,337.3683548,230.8409677,420.6689677,293.8405161,39.2370871,-2.029600677,-3.398228387,1.419774194,-0.48383871,0.180935484,0.306129032,0.078258065,-0.412741935,138.4356129,0.159451613,-0.324677419,-0.996419355,0.254,0.099032258,298.9434516,-0.225064516,1.667709677,1.291,0.899387097,-1.357741935,0.857064516,0.342483871,295.2809032,-0.981903226,-0.911580645,-0.629516129,-1.205290323,22.45,26.91,29.14,25.08,0.095304786,0.27799811,-0.47577432,-0.7,3.352,0.73,-99.9,-1.32,-2.23
1991,Jan,33.30322581,23.36774194,32.1483871,24.3516129,0.477419355,24.44267742,31.68912903,18.09783871,0.827782863,1.40E-05,35.06320871,66.33435177,0.013390789,1.21E-09,100109.5161,101356.7419,370.5717419,211.9214097,444.993,283.6748387,35.37237935,-1.513740203,-0.588358903,0.945935484,-0.218225806,1.925548387,1.945774194,0.351903226,-0.619419355,74.393,-0.012709677,-0.640419355,-0.393354839,0.457774194,-0.331064516,227.7332903,-0.309451613,0.15383871,1.053129032,-0.191096774,-0.756193548,0.521677419,0.852032258,254.471129,-0.938645161,-1.075967742,-0.886193548,-1.19083871,23.86,27.01,29,25.65,0.137127123,0.136764928,-0.15964395,1,1.973,-0.65,-0.6,0.66,-2.02
1991,Feb,34.41785714,23.81071429,32.925,24.5,0.336071429,23.06771429,30.76810714,16.34864286,0.975491887,1.47E-05,36.64851929,78.79281786,0.013240974,1.23E-10,100050.1464,101294.4286,366.3792857,218.8967786,437.3059286,294.7768571,35.62634393,-1.51580629,-1.1490802,0.996892857,0.432857143,0.680035714,1.000142857,0.560857143,-0.550285714,59.51271429,-0.278285714,-0.469964286,-0.894285714,0.472964286,-0.295678571,291.3816786,-0.52475,0.6365,1.34275,-0.022964286,-0.707285714,1.009678571,1.0565,251.0003929,-1.811357143,-1.004392857,-1.009035714,-0.986892857,25.97,26.93,28.73,26.27,0.186138775,0.061943153,0.495237175,-0.1,-1.423,-0.29,0.6,1.07,-1.19
1991,Mar,35.22903226,26.22258065,32.65483871,26.19354839,0.34483871,29.38393548,37.87196774,22.292,0.848691345,1.00E-05,25.04360871,116.5477552,0.0171373,0,99822.5129,101053.5161,392.190871,277.7662581,478.3002903,289.6602581,45.06163871,-0.428802816,2.387069161,0.035774194,0.940548387,0.399129032,0.488774194,-0.059419355,-0.467322581,156.0874839,0.251225806,-0.81883871,-0.349387097,0.429774194,-0.411903226,184.7716129,-0.132322581,1.155645161,0.861580645,-0.823451613,0.180645161,0.389870968,0.200483871,76.93532258,-0.61216129,-0.872,0.09683871,0.434032258,26.51,27.25,28.64,26.99,0.068926504,0.238178226,0.31705596,-2.2,-4.147,2.14,-0.26,-0.94,-0.74
1991,Apr,35.29,26.82,33.22,26.6,4.166333333,31.7418,40.0051,24.98326667,1.174406094,1.37E-05,34.386453,116.5624373,0.018763287,0,99473.65667,100678.6,407.1437333,288.6142667,494.0756,281.6309,46.25653667,0.911543367,2.357965673,-0.523233333,1.0347,-0.6707,-0.1904,0.035033333,-0.122866667,122.1476667,-0.005766667,-0.624833333,0.206366667,0.072066667,0.141766667,111.0339,0.169833333,1.313633333,0.024466667,0.051233333,0.8974,-0.450366667,-0.2201,89.3306,0.767566667,-0.128366667,0.293866667,0.781533333,24.99,27.98,29.13,27.32,0.6156665,-0.06503843,0.050777523,-1.7,1.941,0.57,0.06,0.64,-1.01
1991,May,34.75806452,26.21290323,32.69354839,26.26451613,5.344516129,29.26348387,36.53370968,23.80909677,3.591637604,3.35E-05,83.93944194,70.96986003,0.0195916,0,99345.80323,100544.6129,412.1446452,258.3600968,475.1414516,245.6744516,41.41654839,2.298885032,-0.603610681,-0.576483871,0.942806452,-0.077645161,-0.214903226,-0.387419355,-0.049387097,183.0641613,0.046516129,-0.107903226,0.401064516,-0.556741935,-0.290290323,121.725871,0.316580645,1.117387097,-0.194580645,-0.210322581,0.636225806,-1.205967742,-0.771516129,131.217871,1.080387097,0.244419355,0.596774194,1.026741935,24.37,28.35,29.42,27.58,0.701910875,-0.12471159,0.63497875,-2.4,1.095,0.14,-1.08,-0.81,-0.51
1991,Jun,33.41,26.42333333,31.82666667,26.30333333,1.980666667,26.52193333,31.95543333,22.75846667,5.274236016,4.38E-05,109.4962633,27.52991143,0.019342713,0,99410.3,100620.9333,403.9547,224.0018867,456.7281667,227.3586333,35.739374,2.376395427,0.081935553,-0.776933333,0.483566667,-0.060166667,0.237966667,0.069866667,-0.203866667,115.7663,-0.515,0.5297,0.973233333,0.073333333,-0.3185,86.20076667,-0.2645,0.630266667,-0.660766667,-0.449833333,0.665433333,-0.134666667,-0.879066667,81.93193333,0.594033333,0.9963,0.8454,0.969433333,23.05,28.36,29.35,27.34,0.42184237,-0.030783232,0.17952384,-0.9,-0.023,0.25,0.87,-0.97,-1.47
1991,Jul,33.1,26.22580645,31.27741935,25.63548387,4.017419355,26.54945161,32.11035484,22.51467742,4.492506736,4.50E-05,112.6206065,36.53760113,0.019021771,5.89E-09,99420.00645,100625.3871,399.4717742,244.2742548,457.2764194,223.9370645,38.94770968,1.335155165,0.687438739,-0.771096774,0.368322581,-0.593290323,0.107645161,-0.124935484,0.15916129,128.5517742,-0.338677419,1.15416129,1.394516129,0.337290323,-0.445,80.37509677,-0.516064516,0.082419355,-0.794548387,-0.219548387,0.781258065,0.148096774,-1.227354839,76.92435484,0.390903226,0.954096774,0.611806452,0.893677419,22.05,27.92,29.26,26.57,-0.04618401,-0.263990588,0.17951343,-0.2,-0.747,-2.31,-0.51,0.75,-0.1
1991,Aug,32.66774194,26.11612903,30.54516129,25.91290323,2.928064516,26.82712903,33.03235484,22.25448387,4.014165795,4.34E-05,108.6140065,36.76210094,0.0186947,5.95E-09,99426.92581,100634.5806,400.7646129,239.3168323,458.372871,220.4419355,37.68141581,1.769231732,0.011704048,-0.872741935,0.248677419,-0.316,-0.286903226,-0.59316129,0.520935484,177.9747097,0.209354839,0.652741935,1.065129032,-0.253677419,0.09916129,96.07516129,0.079967742,-0.008709677,-0.915612903,0.037,0.865612903,-0.345193548,-0.493096774,94.21819355,0.562516129,1.331645161,0.628483871,0.813677419,21.08,27.44,29.25,25.47,-0.17163336,-0.35555586,-0.192195732,-1.4,-0.861,-1.34,-1.62,-0.25,0.36
1991,Sep,32.63666667,25.05,31.03333333,25.33333333,11.151,25.66076667,31.20886667,21.5899,6.642749923,3.96E-05,99.00167,27.32846567,0.01775694,8.13E-07,99521.28,100748.3333,395.3762667,213.43125,451.1004,223.953,33.52498,1.620013433,-0.89365322,-0.6591,0.193033333,-0.332133333,-0.848066667,-0.500233333,1.062466667,239.454,0.2264,-0.154266667,0.058,-0.8604,1.342233333,158.9665333,0.703166667,0.8368,-0.5125,-0.281866667,0.453533333,-1.0166,0.545,132.8988333,0.993033333,1.1219,1.190766667,1.070833333,20.75,27.07,29.19,25.05,-0.047343975,-0.6134694,0.056410643,-2.9,-1.395,-0.35,0.87,1.43,0.65
