year,month,nina12,nina34,nina4,nina3,wtio,setio,swio,soi,noi,wp,ep,pna,pdo
2003,Jun,21.58,27.48,29.09,25.83,0.658673775,-0.158981468,0.033770175,-1.9,-2.216,0.35,0.27,-0.6,0.68
2003,Jul,20.75,27.43,29.11,25.75,0.35855055,-0.160512608,-0.064695258,0.4,0.286,-2.51,-0.14,1.23,0.96
2003,Aug,20.14,26.85,29.05,25.04,0.149039206,-0.380519378,-0.516347948,-0.5,0.091,-1.11,-2.34,-0.28,0.88
2003,Sep,20,26.96,29.02,24.97,0.352192075,-0.08386305,-0.67703525,-0.2,-1.554,-1.8,-1.33,0.76,0.01
2003,Oct,20.99,27.19,29.22,25.33,0.047077303,0.191012375,-0.6636812,-0.5,0.414,-0.73,0.89,0.97,0.83
2003,Nov,21.92,27.05,29.31,25.4,0.019430384,0.073914444,-0.19336012,-0.7,-0.763,0.71,0.01,-1.72,0.52
2003,Dec,22.99,26.89,29.02,25.56,0.13327085,-0.089159965,-0.036147417,1.8,-1.635,0.91,-99.9,0.86,0.33
2004,Jan,24.6,26.74,28.83,25.92,0.12822954,0.366583188,0.14390116,-2.8,-0.554,-0.88,0.48,0.41,0.43
2004,Feb,25.81,26.86,28.59,26.46,0.11054563,0.13145595,0.194981375,1.8,-0.219,1.08,-0.14,1.06,0.48
2004,Mar,25.94,27.1,28.43,27.16,0.107237495,-0.297832005,0.26909405,-0.3,5.007,0.26,-1.12,0.3,0.61
2004,Apr,25.32,27.84,28.75,27.37,0.00931678,0.194716545,0.849596025,-2.1,0.078,0.35,1.28,0.51,0.57
2004,May,23.05,28.06,29.16,26.72,-0.150646952,0.16783624,0.26915838,1.5,1.529,-0.03,2.3,-1.76,0.88
2004,Jun,21.6,27.76,29.17,26.27,-0.318863825,0.09590625,-0.209767918,-2.2,0.547,1.37,2.52,-0.37,0.04
2004,Jul,20.71,27.69,29.39,25.41,-0.29745664,0.035516466,-0.10853424,-1.2,-1.063,-0.33,0.99,0.09,0.44
2004,Aug,19.62,27.54,29.31,25.05,0.009213331,0.063416823,0.34136795,-1.2,-0.766,-0.31,-0.65,1.55,0.85
2004,Sep,20.07,27.47,29.6,25.17,0.212409075,0.14381382,0.419737063,-0.6,0.674,0.42,-3.08,-0.08,0.75
2004,Oct,20.92,27.38,29.55,25.32,0.174546939,0.096399723,-0.040787254,-0.5,-2.109,0.57,-0.89,-1.39,-0.11
2004,Nov,21.96,27.31,29.57,25.46,0.1666163,0.0699475,0.2406825,-1.4,4.444,0.67,-0.15,0.31,-0.63
2004,Dec,22.94,27.31,29.4,25.77,0.242975475,0.149492175,1.098250675,-1.8,0.037,0.34,-99.9,0.26,-0.17
2005,Jan,24.47,27.1,29.21,25.89,0.107323178,0.21353882,0.95142566,0.4,-2.242,-0.35,0.55,0.02,0.44
2005,Feb,25.49,26.96,28.83,26.2,-0.044210415,0.877258975,0.5793647,-6.7,-5.398,0.82,0.05,0.14,0.81
2005,Mar,25.6,27.55,28.91,27.01,0.057703173,0.853012475,0.3714675,-0.4,-0.002,-0.13,0.4,0.88,1.36
2005,Apr,24.9,28.07,28.96,27.77,0.282335104,0.122741246,-0.313985194,-1.6,0.287,-0.35,0.91,1.28,1.03
2005,May,24.4,28.2,29.18,27.48,0.457659125,0.238919195,-0.132144543,-1.9,-2.468,-0.54,0.28,1.74,1.86
2005,Jun,22.47,28.05,29.18,26.81,0.32352257,0.303497,-0.04324525,0.1,1.027,0.37,1.16,0.29,1.17
2005,Jul,21.18,27.47,29.05,25.93,0.016614572,0.4233766,0.32746798,0.1,-0.195,-1.8,-0.96,0.43,0.66
2005,Aug,20.61,26.88,28.86,25.19,0.21744215,0.397603475,0.273988695,-1.3,-0.757,0.04,-1.39,0.72,0.25
2005,Sep,19.71,26.63,28.84,24.57,-0.01201158,0.633867125,0.54556365,0.7,3.341,0.7,-2.81,1.63,-0.46
2005,Oct,19.72,26.75,28.89,24.69,0.098877466,0.5072571,0.69210162,1.9,2.172,0.68,-1.9,0.9,-1.32
2005,Nov,20.62,26.34,28.67,24.28,0.069459222,0.197632493,-0.02772037,-0.5,3.332,-2.07,0.48,-0.76,-1.5
2005,Dec,22.29,25.89,28.35,24.28,-0.222751014,0.035237993,-0.019098384,-0.3,-1.886,-1.78,-99.9,1.38,0.2
2006,Jan,24.33,25.64,27.68,25,-0.3086552,-0.22665811,0.341462375,2.9,4.121,1,-1.2,0.43,1.03
2006,Feb,26.46,26.08,27.39,26.08,-0.18675078,0.258335425,0.414455075,-0.3,2.257,2.52,0.83,-0.11,0.66
2006,Mar,26.77,26.57,27.79,26.54,-0.21883705,0.124642225,0.476362176,2.3,-0.108,0.66,0.29,-0.27,0.05
2006,Apr,24.15,27.59,28.38,27.25,0.005975041,-0.200956868,0.245748854,1.5,-0.886,0.43,-1.21,0.45,0.4
2006,May,23.86,27.91,28.91,27.04,0.340441525,0.084259705,-0.053661025,-1.4,-0.66,-0.26,-0.17,-1.27,0.48
2006,Jun,22.77,27.85,29.15,26.44,0.19052955,0.07499241,0.33631479,-1.1,-0.154,-1.13,-0.2,-1.06,1.04
2006,Jul,22.19,27.35,29.07,25.8,-0.07327498,-0.046310894,0.09227924,-1.3,-0.913,-1.61,-0.41,1.83,0.35
2006,Aug,21.59,27.22,29.22,25.45,0.200257655,-0.0725828,0.5067658,-2.7,-0.472,-0.43,-0.58,-1.41,-0.65
2006,Sep,21.43,27.34,29.4,25.74,0.122748108,-1.06829644,0.070414868,-1.1,0.579,0.23,0.02,0.42,-0.94
2006,Oct,22.22,27.47,29.44,25.96,0.257041025,-1.160133,0.28676372,-2.7,-1.143,0.35,1.03,-0.84,-0.05
2006,Nov,22.69,27.73,29.63,26.07,0.604941075,-0.72905565,0.8948135,0.1,0.905,-2.07,-0.27,-1.39,-0.22
2006,Dec,23.45,27.76,29.47,26.36,0.41494766,-0.090165784,0.79774752,-0.8,2.745,1.27,-99.9,1.86,0.14
2007,Jan,24.99,27.26,28.93,26.5,0.34560445,0.040647915,0.685072725,-1.8,8.058,1.9,-1.27,0.72,0.01
2007,Feb,26.24,26.81,28.62,26.45,0.389202025,0.484590375,0.916225375,-0.7,2.207,0.63,1.16,-0.09,0.04
2007,Mar,25.74,27.18,28.57,26.79,0.126576726,-0.18736134,0.421768696,-0.6,5.106,-1.06,-1.11,0.18,-0.36
2007,Apr,24.3,27.78,28.7,27.13,0.2413396,-0.090385953,0.422953726,-0.6,1.956,-1.85,0.02,1.25,0.16
2007,May,22.73,27.57,28.86,26.35,0.426173525,-0.084714433,0.243715975,-0.6,2.032,-1.17,-0.56,-0.06,-0.1
2007,Jun,21.59,27.55,28.98,25.83,0.57320054,0.050048162,0.344307026,0.3,3.249,-0.37,0.15,-0.38,0.09
2007,Jul,20.27,26.79,28.81,24.79,0.360877975,0.029221475,0.181643995,-0.8,-1.612,-0.74,0.4,2.21,0.78
2007,Aug,19.16,26.2,28.58,23.86,0.44771255,0.13057765,0.001054375,0.1,-1.555,-0.26,-1.47,1.98,0.5
2007,Sep,18.57,25.77,28.12,23.52,0.23179998,-0.51794734,0.174105239,0.3,1.378,1.28,-2.02,1.88,-0.36
2007,Oct,18.8,25.22,27.86,23.36,0.20216007,-0.38067015,0.550217025,0.9,2.133,0.08,-2.32,0.55,-1.45
2007,Nov,19.49,25.06,27.42,23.17,-0.067646638,-0.164346755,0.15499471,1.4,3.971,-0.09,0.81,0.69,-1.08
2007,Dec,21.02,24.97,27.3,23.59,-0.154087028,0.248683356,0.25298198,2.9,7.031,0.51,-99.9,0.14,-0.58
2008,Jan,23.86,24.71,26.62,24.13,0.037736425,0.082222163,-0.004386795,3.1,1.343,1.17,-1.38,-0.32,-1
2008,Feb,26.32,24.83,26.43,25.05,-0.37751244,-0.017820155,0.126797633,4.4,5.692,0.49,-0.05,0.5,-0.77
2008,Mar,27.3,26.07,26.84,26.56,-0.39675062,-0.55688402,-0.08697182,1.9,8.118,-1.38,-1.45,-0.32,-0.71
2008,Apr,25.89,26.83,27.44,27.18,-0.48927315,-0.36633265,-0.47636015,0.9,4.419,0.13,-0.26,-0.97,-1.52
2008,May,24.41,27.18,27.9,27.08,-0.339062484,-0.5779212,-0.264659094,-0.5,0.568,-1.17,0.41,1.33,-1.37
2008,Jun,23.55,27.17,28.08,26.53,-0.004667418,-0.7281845,0.28361495,0.5,1.47,-0.52,-0.65,-1.75,-1.34
2008,Jul,22.63,27.19,28.25,26.12,0.025668858,-0.841887425,0.082548954,0.3,-1.584,-0.63,-0.97,-0.1,-1.67
2008,Aug,21.79,26.85,28.18,25.63,0.017146826,-0.59354656,-0.347183407,1.3,-1.437,-1.5,-1.12,0.92,-1.7
2008,Sep,21.19,26.44,28.14,25.09,0.122122478,-0.023122173,-0.49828735,2.4,-0.096,-0.58,-0.65,1.12,-1.55
2008,Oct,20.75,26.33,28.29,24.79,0.22587215,-0.046980108,-0.457074505,2.2,2.203,-0.13,-1.22,0.86,-1.76
2008,Nov,21.44,26.3,28.08,24.75,-0.031231845,0.115517934,-0.14825186,2.4,2.515,0.31,0.78,1.11,-1.25
2008,Dec,22.43,25.74,27.72,24.6,-0.21574385,0.025666745,0.40529535,2.5,4.223,1.11,-99.9,-1.41,-0.87
2009,Jan,24.42,25.54,27.42,25.03,-0.148715284,-0.063861263,0.53682336,1.9,6.755,0.42,-0.34,0.61,-1.4
2009,Feb,26.03,26.04,27.37,25.85,0.165559718,-0.1616533,0.348699723,3,-1.159,2.18,0.61,-0.95,-1.55
2009,Mar,26.38,26.67,27.79,26.44,0.3443715,-0.3200554,0.053874295,-0.2,4.571,0.36,-0.97,-1.02,-1.59
2009,Apr,25.98,27.5,28.37,27.39,0.118460418,-0.062852633,-0.084665958,1.1,3.125,-0.14,0.62,0.21,-1.65
2009,May,24.83,28.03,28.99,27.4,0.57996228,0.244394722,-0.301163142,-0.7,1.11,-1.18,1.63,-0.58,-0.88
2009,Jun,23.73,28.11,29.2,27.12,0.70138715,0.373957025,-0.041376663,-0.5,-2.38,-1.59,-0.13,0.35,-0.31
2009,Jul,-,-,-,26.59,0.39662715,0.467388925,-0.233585415,0.2,0.195,0.5,1.38,1.22,-0.53
2009,Aug,-,-,-,-,-,-,-,-,-,-,-,-,-
2009,Sep,-,-,-,-,-,-,-,-,-,-,-,-,-
2009,Oct,-,-,-,-,-,-,-,-,-,-,-,-,-
2009,Nov,-,-,-,-,-,-,-,-,-,-,-,-,-
2009,Dec,-,-,-,-,-,-,-,-,-,-,-,-,-
