month,year,miub_echo_g.r3.ps,miub_echo_g.r1.rldscs,miub_echo_g.r3.rldscs,miub_echo_g.r1.rsdscs,miub_echo_g.r2.rsdscs,miub_echo_g.r3.rsdscs,miub_echo_g.r1.rsdt,miub_echo_g.r1.rsut,miub_echo_g.r2.rsut,miub_echo_g.r1.rsutcs,miub_echo_g.r2.rsutcs,miub_echo_g.r3.rsutcs,miub_echo_g.r1.rtmt,miub_echo_g.r2.rtmt,miub_echo_g.r3.rtmt,miub_echo_g.r1.tas,miub_echo_g.r1.tauv,miub_echo_g.r2.trsult,miub_echo_g.r3.trsult,miub_echo_g.r1.vas,miub_echo_g.r3.vas,nina12,nina34,nina4,nina3,wtio,setio,swio,soi,noi,wp,ep,pna,pdo
4,2048,100177.6094,440.1483459,439.4338989,317.28125,315.4140625,316.6015625,440.0390625,106.7265625,152.1210938,67.4609375,66.73828125,67.72949219,89.3828125,64.02636719,87.62255859,305.7963562,0.036588132,4.535858631,6.511114597,1.348315239,1.50459671,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2048,100162.8438,442.124176,432.9411621,316.8203125,317.3828125,315.4375,440.8225098,98.39282227,117.0859375,66.76782227,67.2578125,67.55493164,95.34887695,71.0246582,67.16479492,304.5909119,0.054144502,4.294048786,5.695230007,1.829506874,0.968431473,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2048,100000.7656,435.147583,434.1698914,310.40625,312.2578125,312.15625,437.359375,190.7890625,182.6437988,66.875,66.22192383,66.7421875,49.27148438,67.99975586,76.30957031,301.4359131,0.043500125,4.320083618,5.765445709,1.383763313,1.867365837,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2048,99942.625,431.7987671,425.7104492,312.3125,313.46875,311.2734375,437.0234375,175.4765625,167.046875,65.8203125,66.046875,66.22119141,57.24121094,69.64038086,21.51635742,300.8141479,0.036066473,4.439692497,7.051764488,1.188043594,2.037281036,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2048,100065.5781,427.8431091,423.281311,312.0703125,313.265625,312.03125,436.6171875,176.2265625,166.578125,66.4609375,66.4140625,66.5703125,57.34399414,80.27758789,51.82275391,300.4932251,0.021893322,5.551111698,7.161694527,0.746228218,1.615866661,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2048,100155.2188,419.8785095,421.5158691,302.1390381,303.1556702,301.9632568,425.2219238,185.2453613,148.3556671,65.68441772,65.08586121,65.83552551,31.26464844,48.75888062,34.86216736,299.3256836,-0.001842856,4.247949123,7.464159489,-0.216296196,-0.372515678,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2048,100542.7734,426.3761902,418.9698792,281.140625,280.734375,284.2421875,396.859375,106.3671875,144.9257813,62.6328125,61.79296875,63.43405151,40.85083008,30.30957031,31.01586914,301.8832703,-0.07787931,4.428663254,6.300378799,-1.619358063,-1.078289032,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2048,100405.2813,419.8190918,426.2791748,254.265625,255.359375,257.2578125,362.5629883,115.5317383,98.515625,57.93798828,58.484375,58.16479492,5.334472656,-2.197509766,7.438476563,300.3583984,-0.072504878,4.848733425,2.921241283,-1.631111145,-0.8313694,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2048,100328.8125,402.775177,415.4076843,241.515625,243.25,241.390625,343.5009766,72.15722656,69.375,56.79003906,57.4765625,56.4140625,-1.479003906,2.012207031,-9.458007813,301.1201477,-0.198926926,4.539640903,3.008268118,-3.191886902,-1.473176003,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2049,100581.5313,371.031311,402.5545044,253.015625,249.3671875,251.203125,354.4375,85.09375,72.859375,59.3515625,58.453125,59.01806641,33.78027344,-3.244873047,11.65625,299.0471802,-0.220376015,3.525118351,3.559868097,-3.183546066,-1.769323349,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2049,100371.3438,406.6318359,411.0549927,279.78125,280.546875,280.4921875,388.4453125,79.296875,80.7890625,62.671875,62.96875,63.13427734,35.66040039,47.44384766,35.31713867,304.1175537,-0.055155575,4.142755032,4.530131817,-0.62081337,0.199289322,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2049,100167.4844,428.4207764,441.824707,305.881073,308.1383057,305.6836853,422.7121582,90.07519531,81.69671631,65.97935486,66.48550415,66.92816162,58.14039612,63.92272949,45.49438477,305.829895,0.021876633,5.759065151,7.720840454,0.902694702,1.213370323,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2049,100276.5625,443.4313965,438.0788574,318.2265625,317.3828125,315.9375,440.0427246,82.77709961,100.4172363,68.71459961,67.40942383,67.11132813,66.27929688,78.5246582,78.83642578,308.8950806,0.051174819,5.405414581,5.317114353,1.637458801,1.779150009,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2049,100176.5078,444.2208557,433.3499146,318.4296875,315.3046875,314.390625,440.8151855,91.91674805,140.6953125,68.08081055,66.875,66.921875,74.16259766,70.31054688,70.49609375,308.255249,0.068393588,4.164773464,4.654893875,1.452661514,1.405824661,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2049,99972.375,434.3266296,434.5184326,311.53125,310.921875,310.90625,437.359375,168.0234375,166.59375,66.5078125,66.96875,67.171875,70.82543945,72.51586914,76.42529297,301.6351929,0.121781647,7.027612209,7.217607021,2.792132378,1.915552139,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2049,100052.8281,426.4128418,427.5239258,312.0625,312.3515625,311.7421875,437.0270996,181.6833496,168.0195313,66.08959961,66.51171875,66.1953125,49.75878906,53.45263672,45.79101563,299.9277954,0.062579989,6.313622475,6.552669525,1.619137764,1.803631783,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2049,100247.4063,426.2394409,426.947876,311.71875,312.125,314.1875,436.6171875,197.4453125,211.5656738,66.0859375,65.91723633,66.28125,36.15722656,33.74682617,81.93969727,299.7594604,0.030915141,5.746749878,4.570703983,1.198647499,0.033965111,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2049,100124.2344,424.1253052,428.2769775,302.7759399,302.0394287,301.9360352,425.2226563,176.7887878,171.1741028,64.85700989,65.15299988,65.34309387,25.12965393,23.70535278,37.82984924,299.6057739,0.016374052,5.433600426,5.930463314,0.59557724,-0.348596573,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2049,100388.0625,425.1959229,426.0731812,281.34375,281.7734375,279.9765625,396.8596191,104.4689789,102.2226563,62.16429138,62.33984375,62.22328186,31.25268555,38.35986328,17.85107422,301.1724243,-0.047327816,5.293344021,6.267717361,-1.208836555,-1.494609833,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2049,100456.5625,417.1592407,425.9554138,257.296875,255.0546875,254.75,362.5625,83.28125,92.96313477,58.4375,58.02563477,58.14892578,16.59204102,11.97216797,-2.873779297,302.6833496,-0.09193188,3.861261606,4.39751339,-1.819729805,-1.60207653,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2049,100486.3281,419.7618408,415.2961426,242.3515625,239.71875,242.5625,343.5,65.6171875,90.39257813,56.8125,56.03320313,56.8527832,-11.67041016,-4.854492188,-6.765380859,304.3966675,-0.021132648,3.33104229,3.502928019,-0.919404984,-2.323327065,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2050,100385.4609,417.7721558,417.3577576,249.8671875,252.0078125,251.9609375,354.4375,69.9296875,67.078125,58.4296875,59.296875,58.6796875,4.583496094,4.741455078,-7.184326172,304.3043213,-0.029554427,3.867832422,2.612841606,-0.956708908,-0.486574173,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2050,100342.0156,432.2612915,429.8648376,277.015625,277.5625,276.609375,388.4457397,82.65275574,86.26953125,62.27775574,62.30078125,62.23554993,37.88745117,34.22802734,16.11450195,305.87854,0.048335135,4.174685001,4.622865677,1.0240345,0.274139404,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2050,100397.0469,418.6856689,427.2845459,308.8993835,306.1030273,304.0426941,422.7158813,86.21925354,85.44580078,66.61430359,65.97470093,65.09014893,61.86917114,72.63542175,55.87635803,306.9358826,-0.023248374,5.440824509,4.238947868,0.281953812,0.667263031,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2050,100138.5781,448.2544556,441.7637329,317.046875,315.8359375,316.6953125,440.0407715,113.0876465,129.7421875,67.54858398,66.984375,67.625,71.18017578,74.10668945,77.58886719,307.4627075,0.06813401,4.937547207,6.074985981,1.770073891,1.20027256,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2050,100090.8906,450.0092773,440.3079224,316.4765625,315.375,315.9453125,440.8125,106.6953125,132.40625,67.6171875,66.8515625,68.0859375,84.53125,77.06445313,78.34008789,306.9126587,0.053344131,4.115671158,6.831938744,1.663989067,1.386590958,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2050,99993.1875,437.7131958,431.3431702,311.4375,311.1953125,310.1328125,437.375,158.3359375,183.171875,67.03125,66.15625,66.921875,76.34570313,62.79589844,49.59570313,302.6675415,0.055008352,4.815135956,7.182259083,1.47520256,2.4182024,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2050,100069.4688,432.3380127,425.7394409,311.6015625,311.015625,311.625,437.03125,171.640625,177.1484375,66.515625,66.9296875,66.39331055,70.99755859,52.66430664,49.31860352,301.1630859,0.060813367,8.479908943,7.039685249,1.446714401,1.753103256,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2050,100146.2109,427.4782104,424.6509399,311.03125,311.0859375,312.6484375,436.6186523,202.1108398,189.9335938,66.52490234,66.8984375,66.265625,33.60913086,46.26611328,52.14233398,299.8765869,0.039227068,8.889862061,5.889173508,1.044384956,0.836202621,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2050,100220.1719,424.2909546,428.2045898,304.1939392,302.3821106,303.6729736,425.2142029,128.2243652,175.3914185,65.28477478,65.25286865,65.07707214,59.39266968,44.07307434,66.39961243,300.7000732,-0.004292369,5.583976746,3.791114807,-0.368660927,-0.489944458,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2050,100333.625,423.2783203,420.8563843,281.15625,281.828125,281.015625,396.859375,132.328125,101.0090332,61.6796875,62.2199707,62.10546875,37.7097168,32.13793945,44.99023438,300.4061279,-0.064691424,4.696743011,5.002111912,-1.58619976,-1.453783035,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2050,100604.0156,415.520874,414.5480957,256.984375,254.921875,256.5546875,362.5625,72.2890625,95.08666992,58.78125,58.15698242,58.75,9.290283203,5.887207031,8.7421875,302.5362854,-0.194503486,4.301648617,4.760726929,-3.232495308,-3.244953156,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2050,100676.8125,412.4407959,407.6912842,239.859375,242.8203125,242.2265625,343.5029297,96.59667969,61.5859375,56.40136719,56.84375,57,-15.88110352,-16.31274414,-6.639648438,301.1038818,-0.131979525,3.248232365,3.899490833,-2.582578659,-2.397301674,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2051,100608.0625,400.5692749,392.8843384,251.078125,252.0703125,252.4765625,354.4377441,74.94555664,76.265625,59.10180664,59.0390625,59.4609375,15.03759766,9.011474609,-2.573242188,302.7939758,-0.099178791,3.309957027,3.855650187,-1.714083672,-0.792221069,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2051,100349.6328,406.3561401,406.3781738,279.546875,279.546875,282.015625,388.4377747,84.71902466,91.84375,62.64089966,63.03125,63.22373962,50.00170898,44.86108398,27.06005859,304.2831116,-0.043317258,4.665831089,4.025373459,-0.625667572,0.450494766,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2051,100277.4688,431.2062378,432.8421631,303.9276733,306.2863464,304.7006531,422.7108459,121.5046082,105.0121155,65.2225647,66.05819702,65.80212402,66.21893311,61.83557129,60.0519104,304.1680298,0.011711478,5.448793411,5.66953516,0.284010887,1.157786369,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2051,100245.4844,429.7653503,431.6651611,317.3828125,317.5,317.21875,440.048584,129.876709,104.611084,67.08764648,67.00170898,67.42382813,78.01708984,77.99682617,75.11328125,303.0056763,0.031996727,3.901164293,5.376646996,1.107320786,1.241127014,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2051,100186.6094,430.567688,435.9074097,315.75,315.4609375,315.34375,440.828125,125.0234375,141.5512695,67.2734375,66.87158203,66.84375,72.36425781,67.55371094,76.22167969,302.1719971,0.017825603,4.046300411,4.155238628,0.690970421,0.746385574,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2051,100084.125,431.7534485,433.5432129,312.140625,311.421875,311.828125,437.3613281,160.6660156,165.984375,66.75195313,66.5390625,66.140625,71.75097656,66.61010742,67.40234375,301.7632751,0.042911589,5.700761795,4.557400703,1.279842377,2.098530769,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2051,100073.3281,426.7402344,426.5775452,311.84375,310.1640625,311.625,437.032959,192.0251465,217.2890625,66.37670898,66.3515625,65.96386719,57.7121582,27.06054688,42.96582031,300.0750732,0.076425135,8.355851173,5.993911266,1.801525116,2.168934822,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2051,100225.7656,428.1536255,426.7301331,313.203125,312.140625,314.9921875,436.6171875,167.0859375,178.875,65.875,65.859375,66.09692383,52.65820313,42.41259766,75.35473633,300.6008301,0.010322809,5.256162643,3.633581161,0.491782188,0.317882538,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2051,100162.1719,425.9992065,426.7966919,302.1917725,303.6591797,303.6821289,425.2185974,160.2391815,125.649353,65.27719116,64.95324707,64.78469849,30.65666199,48.58865356,69.42352295,300.0457458,-0.011498511,3.607822895,2.963187218,-0.164317131,-0.130834579,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2051,100503.6563,428.7115479,418.9290771,283.765625,281.40625,281.0546875,396.852478,74.95404053,123.8219147,62.25872803,61.76722717,62.421875,51.70458984,43.6328125,17.71899414,303.7548828,-0.034796596,3.814401627,6.138998508,-0.809928894,-1.905635834,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2051,100511.1172,431.6154175,413.9843445,254.6015625,257.2265625,257.3125,362.5629883,84.44580078,78.640625,58.03173828,58.7734375,58.9375,14.49438477,8.388183594,3.289550781,303.0255737,-0.087680638,4.491476536,4.826116085,-1.770341873,-2.426327705,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2051,100390.7813,418.476593,410.0419312,242.2265625,244.6875,240.078125,343.5,65.34375,62.265625,56.8984375,57.546875,56.453125,-4.317871094,-13.37451172,-5.642333984,304.4533081,-0.087771893,4.023379326,3.765913248,-1.978824615,-3.416098595,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2052,100674.4375,411.8073425,390.8955688,250.765625,253.3671875,252.15625,354.4411621,79.20678711,70.0625,58.88647461,59.578125,59.28466797,7.635986328,6.032714844,1.307861328,304.428833,-0.040940106,4.005760193,3.904943228,-0.911971092,-2.160393715,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2052,100481,415.3639526,407.0496521,280.5859375,281.3125,280.421875,388.4453125,87.125,78.5,62.953125,63.046875,62.74766541,40.15112305,40.14135742,33.82958984,306.5415649,0.001060247,3.932718515,3.697112083,-0.307299614,0.047538757,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2052,100280.7813,442.7946777,432.8535767,306.4857788,303.4758606,307.4742737,422.7145996,84.31486511,116.9151917,66.21511841,64.66413879,66.2306366,65.97615051,59.76213074,46.71844482,308.9049072,0.037137032,3.440570831,5.429750919,1.043096542,1.513679504,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2052,100306.3594,454.883667,441.6670532,316.953125,316.46875,317.9921875,440.0495605,99.97924805,106.0705566,67.50268555,66.96118164,67.14111328,80.86621094,75.63256836,68.56420898,308.5350342,0.056530535,4.34905529,4.69375515,1.609244347,1.910891533,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2052,100189.5469,439.6271973,449.255188,314.890625,318.171875,316.8359375,440.8156738,125.8156738,86.3527832,67.46411133,67.5871582,67.4921875,89.77441406,79.81958008,69.72680664,303.193512,0.067766428,4.357448101,5.213312626,1.9326334,1.104202271,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2052,100157.7109,438.1189575,436.1936951,311.8046875,311.7890625,311.0234375,437.359375,177.3203125,163.9453125,66.953125,66.7421875,66.3515625,73.75561523,71.46606445,63.14282227,303.1012878,0.076049387,6.002334595,5.467978001,1.968225479,1.870903015,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2052,100150.2188,422.8421021,428.9156189,312.7890625,309.71875,311.328125,437.03125,215.015625,155.71875,65.6640625,67.4921875,66.45361328,47.38598633,53.95654297,50.6015625,299.3959045,0.094599366,10.82152367,7.287970066,2.254277229,1.316501617,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2052,100169.4219,425.4993591,427.3004761,313.9375,311.859375,313.2109375,436.6171875,152.0976563,202.3828125,65.87109375,65.890625,66.26000977,70.46264648,41.13549805,59.95605469,300.3461914,0.002258718,5.673087597,5.515401363,0.017611504,0.817986488,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2052,100268.7031,423.6551208,428.1286011,302.4717407,303.6066284,302.0388489,425.2153931,171.6281433,115.6473999,65.03282166,65.50494385,65.09049988,38.0037384,64.08952332,37.18852234,299.5979614,0.002890825,5.125038147,5.258058548,0.283144951,0.711961746,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2052,100407.2344,422.6913452,427.0488892,279.875,282.515625,281.9453125,396.859375,157.8710938,82.23046875,61.89453125,62.22265625,61.84399414,25.0378418,39.19677734,42.80395508,299.581665,-0.031083107,4.99376297,3.623511314,-1.045463562,-0.777070045,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2052,100458.8906,415.0789185,427.9556274,254.640625,253.140625,254.453125,362.5625,102.984375,121.0708008,58.296875,57.53173828,57.57983398,-3.306396484,5.799804688,11.48022461,300.2436523,-0.147322357,3.775905848,3.249146223,-2.853778839,-1.859919548,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2052,100657.3594,395.13974,417.843689,242.515625,240.4609375,241.234375,343.5029297,71.52636719,82.86865234,57.16699219,56.27490234,56.5234375,-11.52734375,-2.037109375,-12.546875,300.7092896,-0.180062592,3.281496286,3.366249323,-3.137275696,-2.530553818,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2053,100451.6875,392.5823669,410.3638916,252.0390625,250.890625,250.734375,354.4375,72.3046875,79.88647461,59.2578125,58.90991211,58.9453125,13.35327148,9.97265625,10.73144531,301.8986511,-0.149659634,3.617452383,3.746264935,-2.581918716,-1.29648304,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2053,100391.4844,405.1170044,416.0209045,279.484375,282.6484375,278.9375,388.4375,77.40625,85.62890625,62.7734375,63.23828125,62.5665741,36.34570313,54.37255859,42.6809082,303.8919678,-0.094467282,3.69467926,4.011629581,-1.318669319,-1.259507179,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2053,100123.8281,405.05896,441.6064148,310.168457,306.911499,306.0420227,422.7061157,75.11886597,80.50747681,66.70062256,66.31866455,66.21376038,53.26179504,61.45837402,55.90612793,305.4535522,-0.036703169,5.923790455,6.107619286,-0.038889885,1.192203522,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2053,100090.0156,445.6003723,437.4926453,317.3984375,315.96875,316.65625,440.046875,99.8203125,122.78125,67.6328125,66.8359375,66.8840332,82.19580078,81.11889648,93.11645508,307.9456787,0.085686386,4.773184776,4.178919315,2.180785179,1.538747787,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2053,100005.5625,438.9458008,443.3833008,317.3203125,315.5859375,316.9296875,440.8210449,122.2429199,119.532959,67.33666992,66.97827148,67.51074219,80.96801758,82.9934082,86.49414063,305.3274536,0.054632127,4.51300621,4.931519508,1.528816223,1.177951813,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2053,99919.17188,434.1841431,429.2881165,311.515625,311.328125,311.4609375,437.3613281,162.4785156,194.234375,66.28320313,66.234375,65.98632813,58.37670898,53.74072266,48.07910156,301.4197998,0.092769086,4.979366302,4.525943756,2.402200699,2.38915062,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2053,100084.4922,429.1166992,424.4977722,311.5703125,313.328125,312.8359375,437.0270996,171.6989746,153.2055664,66.65209961,65.92431641,66.71386719,58.27685547,55.16088867,61.57763672,300.7713623,0.03221947,4.480819702,6.72035408,1.18279171,1.182940483,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2053,99963.25,430.6846313,428.2178955,312.2109375,313.75,313.0859375,436.6171875,183.5703125,166.84375,65.8125,65.7265625,66.515625,40.0546875,58.55737305,60.44628906,300.6830444,0.04527843,3.475338936,6.451147556,1.373343468,0.728672028,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2053,100145.875,430.211853,427.0445557,303.958252,302.3995972,301.8027039,425.2195129,114.8046722,183.1764679,64.72445679,64.82229614,65.32673645,62.3079071,48.1688385,35.97343445,301.1373901,0.007398546,4.319438457,6.035157204,0.529245377,-0.475288391,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2053,100403.2813,430.8355103,426.3538818,280.9375,281.546875,280.6796875,396.8597412,113.8011322,110.3916626,61.5042572,62.3213501,61.71511841,46.08032227,32.53955078,18.64550781,301.2785034,-0.015114605,5.387327671,4.315148354,-0.447372437,-1.058368683,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2053,100402.4141,422.7640991,428.8731384,254.140625,253.5390625,254.8046875,362.5625,96.4375,119.984375,58.0625,58.0078125,57.7890625,-1.841064453,2.046630859,11.82714844,300.7980042,-0.109288812,4.52068758,3.351993084,-2.215127945,-2.026752472,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2053,100499.2188,432.6632996,407.088562,239.546875,241.6015625,242.375,343.5031738,76.32348633,74.49291992,56.01879883,56.78979492,56.91015625,6.838134766,-2.170410156,-8.055664063,304.0206299,-0.04903084,3.876502037,3.754110813,-1.275647163,-2.334719658,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2054,100651.1016,424.1928711,384.6161499,248.9140625,251.7265625,252.703125,354.4401855,74.92456055,78.61328125,58.40112305,59.23046875,59.5234375,-2.672363281,1.414550781,7.9765625,304.269043,-0.046696007,3.869341135,4.036297798,-1.269888878,-2.744516373,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2054,100311.9063,406.5988159,401.2297974,279.375,281.0234375,282.3828125,388.4375,85.640625,67.41796875,62.78125,63.01953125,63.69921875,42.91601563,32.49707031,34.3215332,304.1346436,-0.078560472,4.155686855,4.88539362,-1.287055016,0.370732307,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2054,100297.25,413.7407837,422.3352356,306.0396118,308.8831482,307.6839294,422.7051392,105.1986237,75.63005066,65.83377075,66.43003845,66.52281189,59.7328186,63.53662109,66.02931213,304.2607117,-0.098145366,5.073369026,5.881454945,-1.400134087,0.957974434,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2054,100236.5313,454.8681335,438.6904907,316.671875,317.0703125,317.0625,440.0505371,86.12866211,134.1953125,68.48803711,67.625,67.45532227,69.98291016,52.50341797,68.40112305,309.5694885,0.059633493,6.321529865,5.726643085,1.274616241,1.24529171,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2054,100307.375,450.2730713,439.1508789,314.6640625,317.96875,315.9296875,440.8208008,137.8364258,113.8000488,67.10205078,67.20629883,66.7265625,81.8503418,73.78808594,75.78417969,305.4851074,0.070935011,3.565428257,3.653847218,1.853403091,0.866531372,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2054,100264.0625,440.0900574,436.0904541,311.4140625,312.765625,312.71875,437.359375,149.7109375,143.28125,66.3359375,66.1484375,65.91674805,63.96459961,74.45654297,65.74951172,302.5390625,0.028445423,3.395364761,3.119599104,0.911455154,1.2778759,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2054,100073.2266,433.9017334,430.2023315,312.453125,310.5234375,312.3203125,437.0268555,145.222168,192.0703125,66.22216797,66.7265625,65.55712891,59.99389648,54.73217773,38.14819336,301.7550964,0.036671102,8.53682518,4.165260315,1.12622261,1.944705009,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2054,100159.3438,430.9249268,430.0731812,313.0234375,311.6171875,312.7734375,436.6179199,149.6647949,196.8515625,66.07885742,65.796875,66.265625,64.06811523,30.28125,67.83129883,301.178894,0.0072366,5.671361923,5.721942902,0.566966057,1.006569862,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2054,100204.0391,424.6828613,426.2336426,302.2479553,302.9287109,302.5924988,425.2140808,190.6411591,139.0270386,64.98881531,65.00047302,64.87844849,40.81436157,40.546875,31.06506348,299.7761841,0.0082165,4.270366669,4.426938057,0.502995491,-0.078626633,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2054,100462.9531,428.8990479,426.3865356,281.65625,280.5078125,281.4609375,396.8603516,100.6650238,126.1914063,61.5478363,61.82421875,62.4375,50.89355469,41.3605957,32.81347656,301.2327271,-0.009232521,4.808414459,5.66792202,-0.471254349,-1.147981644,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2054,100422.3906,424.3305664,431.9497375,254.1171875,256.0625,254.6015625,362.5654297,109.2451172,84.40625,57.72949219,58.1640625,58,-1.521484375,7.734375,5.489501953,300.7961426,-0.128884852,3.592555285,4.174598694,-2.432312012,-2.070577621,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2054,100626.7422,419.1301575,397.850708,239.859375,241.15625,242.359375,343.5,88.5078125,68.953125,56.234375,56.6015625,57.2902832,-10.58325195,-12.42602539,-12.44897461,301.9250488,-0.114988804,3.502078772,4.754044533,-2.337031364,-3.331298828,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2055,100359.3594,416.4061279,419.8959351,247.09375,251.34375,249.5078125,354.4375,93.21875,69.4375,57.765625,58.796875,58.28442383,-6.772705078,6.246826172,-8.408691406,301.1386414,-0.16948837,3.076386452,3.074336052,-2.812714577,-1.146008492,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2055,100454.6094,402.1964417,406.4862671,277.703125,278.75,280.4140625,388.4453125,95.77734375,83.390625,62.16796875,62.6328125,63.20037842,37.93823242,37.703125,46.59448242,301.7571411,-0.19521594,4.382459164,4.68088007,-2.722197533,0.199605942,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2055,100183.3594,434.0682983,440.1921387,304.6507874,304.5437012,306.4921265,422.7006836,107.9517212,124.6509705,65.86889648,65.00747681,66.55775452,64.68864441,50.55726624,55.61805725,306.6262207,-0.021253347,3.727221489,6.564779282,-0.037905693,1.109993935,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2055,100118.5938,431.1654053,454.6165771,315.765625,316.0546875,318.09375,440.0400391,127.4697266,123.3696289,66.89941406,67.27587891,67.7734375,68.14453125,71.91870117,72.69897461,302.608551,0.030571759,5.555422783,5.611129284,0.817316055,1.914028168,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2055,100235.3906,433.2774963,437.6028748,317.4453125,315.40625,317.4609375,440.8203125,108.2421875,111.9453125,67.3671875,67.453125,67.2421875,82.76513672,82.22753906,71.9987793,303.6602173,0.031968832,5.521412849,3.831559658,0.943242073,1.844721794,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2055,99880.58594,429.7721558,441.5050659,311.75,311.09375,312.8203125,437.359375,178.5859375,215.2421875,66.8984375,65.6796875,66.66674805,71.6328125,47.75561523,57.26635742,301.4908142,0.031766176,3.509571552,5.074198723,1.047815323,2.360247612,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2055,100077.4375,426.9325562,435.9297485,311.03125,312.84375,311.90625,437.03125,171.1875,191.78125,66.8828125,65.765625,66.3671875,44.4543457,54.91601563,49.55151367,300.2932129,0.060948431,4.598434448,6.483979225,1.777238846,1.123803139,-,-,-,-,-,-,-,-,-,-,-,-,-
