month,year,miub_echo_g.r3.ps,miub_echo_g.r1.rldscs,miub_echo_g.r3.rldscs,miub_echo_g.r1.rsdscs,miub_echo_g.r2.rsdscs,miub_echo_g.r3.rsdscs,miub_echo_g.r1.rsdt,miub_echo_g.r1.rsut,miub_echo_g.r2.rsut,miub_echo_g.r1.rsutcs,miub_echo_g.r2.rsutcs,miub_echo_g.r3.rsutcs,miub_echo_g.r1.rtmt,miub_echo_g.r2.rtmt,miub_echo_g.r3.rtmt,miub_echo_g.r1.tas,miub_echo_g.r1.tauv,miub_echo_g.r2.trsult,miub_echo_g.r3.trsult,miub_echo_g.r1.vas,miub_echo_g.r3.vas,nina12,nina34,nina4,nina3,wtio,setio,swio,soi,noi,wp,ep,pna,pdo
10,2023,100529.4453,418.71698,412.4912109,274.78125,276.5703125,276.109375,396.8605957,93.95823669,104.0117188,67.74729919,66.21484375,66.6640625,35.29492188,28.93798828,19.52441406,301.0864868,-0.093957543,18.24793053,19.96323013,-1.998011589,-1.291309357,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2023,100473.6875,414.8049316,414.3945923,253.453125,250.5546875,254.390625,362.5576172,69.57324219,88.96411133,62.12011719,62.23754883,61.68945313,0.525390625,3.248291016,4.359375,303.2208557,-0.098877847,16.48236847,12.96069813,-2.032119751,-1.777155876,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2023,100426.6484,411.6720886,402.7650146,238.9765625,237.890625,241.0859375,343.5019531,67.66601563,78.1171875,59.32226563,59.5859375,59.5859375,-10.57006836,-5.976318359,-20.3203125,303.2972412,-0.11855197,12.2069521,10.5860424,-2.064019203,-1.837223053,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2024,100390.5469,406.0325317,414.6594238,249.4375,246.734375,247.3125,354.4465332,65.5559082,73.8046875,61.6887207,62.7265625,61.4765625,-8.822021484,3.513427734,-1.225341797,304.9277954,-0.007789373,14.51914597,11.36098194,-0.194243431,-0.885741234,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2024,100360.2344,417.3433838,408.2553101,276.625,278.734375,274.8671875,388.4453125,84.30078125,75.1192627,64.79296875,65.0802002,67.09059143,29.37084961,31.17114258,43.50634766,305.602356,0.002958596,10.0358305,16.37667465,0.113884926,0.404396057,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2024,100372.8125,430.612793,413.4685669,300.7379456,306.6473389,301.8516846,422.7044067,105.7098999,80.62902832,69.32525635,67.93891907,70.82414246,57.91346741,66.65319824,63.84880066,306.0678101,0.020592213,9.930158615,19.68646431,0.9164114,0.800913811,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2024,100150.6406,429.0116882,436.2136841,309.9921875,312.3984375,313.1640625,440.0397949,113.1335449,90.37817383,73.53198242,72.62817383,71.859375,62.72460938,74.82958984,79.35864258,304.8345337,0.037973166,21.84575653,18.84744072,1.078056335,1.827098846,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2024,100216.4219,433.2514038,426.3078918,309.7265625,312.5703125,310.2890625,440.8203125,115.6953125,113.1896973,72.6640625,72.14282227,71.6171875,94.89819336,66.80126953,69.33911133,303.9911804,0.034907579,19.434021,19.42674446,1.340515137,1.340646744,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2024,100041.125,426.4799805,422.6736755,307.84375,308.296875,308.2421875,437.359375,197.484375,134.7819824,69.4453125,70.64916992,69.921875,56.49316406,78.06054688,67.16186523,300.447937,0.082127213,17.84167671,16.38200378,2.351693153,1.40882206,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2024,100117.6875,420.9011536,423.656311,310.6640625,307.9296875,308.1875,437.0244141,162.7744141,207.65625,68.36816406,69.421875,69.375,55.11010742,34.07983398,36.08251953,299.7789001,0.027739108,17.26320648,16.68578911,1.005068779,0.676953316,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2024,100052.7266,419.5310669,416.7076416,311.7421875,311.46875,312.671875,436.619873,149.4870605,140.5390625,68.51831055,68.8671875,67.72021484,78.15136719,67.40356445,61.7421875,300.1875,0.0200665,13.13669205,9.743423462,0.737248421,1.012244225,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2024,100256.7031,418.5037842,416.1768188,297.26297,300.082489,297.8355103,425.218811,181.3943329,164.85495,69.35552979,67.89764404,69.69381714,45.62721252,41.2723999,43.08024597,299.2120361,-0.019253612,14.26011944,20.75263596,-0.549934387,-0.404875755,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2024,100326.3594,406.7194824,416.9244385,272.625,275.609375,278.78125,396.8605042,144.7237854,114.71875,68.2394104,66.375,64.64241028,18.86450195,33.83691406,34.61425781,298.5899658,-0.082857251,19.37574005,12.89242172,-2.045603752,-1.146159172,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2024,100488.2266,418.0333252,417.6000977,253.390625,252.84375,252.0625,362.5625,82.5078125,68.734375,60.609375,63.1328125,61.5234375,3.694824219,4.270751953,-0.137451172,302.043396,-0.096488416,17.34985924,14.00605297,-1.860856056,-1.476482391,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2024,100404.3281,400.5294189,403.9181519,239.359375,240.5390625,240.03125,343.515625,76.765625,66.4140625,59.2265625,59.09375,59.90625,-7.062255859,-14.04370117,-3.511230469,301.0211182,-0.163114607,9.63881588,11.73176956,-2.843299866,-1.72872448,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2025,100498.6094,389.1626587,408.5750732,246.1484375,248.84375,246.5546875,354.4453125,88.8671875,68.73583984,62.203125,62.60302734,60.453125,5.342285156,-4.293701172,1.464599609,300.6894531,-0.14459306,12.92956448,9.569032669,-2.583356857,-1.161432266,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2025,100337.5625,394.3239136,416.3416138,275.6953125,276.8046875,273.1796875,388.4453125,83.21484375,86.82055664,66.61328125,66.90649414,66.38671875,38.38354492,39.54003906,23.11547852,303.0166321,-0.139629662,15.0262537,15.64798737,-1.875910759,0.365904808,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2025,100195.1484,432.050415,427.5166626,297.0193787,305.8479309,299.1861877,422.7077026,94.12565613,93.55415344,72.34648132,68.01196289,68.18475342,58.03588867,64.60498047,44.04830933,306.9647217,0.034723401,10.26597023,14.49529743,1.350904465,0.909285545,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2025,100324.0938,430.3649902,422.0401001,313.6796875,312.0859375,311.8359375,440.046875,85.9765625,90.03125,72.03125,73.5390625,69.5703125,69.89013672,59.92407227,59.22119141,306.109314,0.05401659,23.89850616,14.16012859,1.408513069,0.696816444,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2025,100119.9375,428.9194336,423.6975098,311.1796875,309.8359375,308.4375,440.828125,117,142.921875,71.375,72.0625,71.43823242,74.81787109,74.29492188,52.0625,303.0357361,0.046552062,21.19024658,20.25702667,1.17708683,0.708000183,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2025,100081.7266,423.9840698,422.9993896,307.828125,305.7578125,309.2578125,437.3630371,173.6286621,163.7224121,69.53491211,71.58959961,69.73706055,58.28369141,59.44750977,74.00463867,299.9417114,0.085837364,21.47342682,14.81528568,2.01296711,0.987656593,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2025,100016.7031,421.9664307,414.3807373,309.578125,310.78125,310.46875,437.03125,173.9765625,171.5185547,68.90625,67.83886719,68.40820313,51.42675781,52.12792969,53.96044922,299.7879639,0.039480865,11.22636604,12.6248436,1.173101425,1.142584801,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2025,100021.2344,419.9331055,415.5021362,310.6171875,311.765625,310.0703125,436.6171875,184.2851563,172.5273438,68.11328125,67.9375,67.9375,54.19360352,62.28540039,23.58886719,299.3224487,0.028517604,10.82598782,12.07375622,1.026403427,1.520319939,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2025,100308.9219,416.834259,416.1884155,296.8862,299.9225159,297.9937439,425.2124939,159.6934814,148.3593445,69.90597534,68.60595703,69.86108398,26.20259094,61.56072998,46.51187134,299.1290894,-0.005668402,15.90546227,20.68385696,-0.068807602,-0.621538162,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2025,100337.375,415.7000732,410.2810059,279.2890625,276.21875,277.1015625,396.8612061,110.8495026,119.4492188,64.63075256,65.98828125,66.0078125,31.28466797,30.58886719,33.34545898,300.1794434,-0.042125702,17.88612175,17.65453148,-1.163801193,-1.256654739,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2025,100670.5781,405.7788696,393.6579285,250.4296875,254.640625,252.4296875,362.5703125,107.8359375,65.7421875,62.34375,61.3671875,63.703125,-3.6171875,4.521728516,3.626464844,299.6257324,-0.128667772,11.89953709,19.26013565,-2.500142097,-3.250322342,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2025,100429.8438,413.7810059,405.8353271,237.96875,235.8671875,239.1484375,343.5009766,79.37597656,92.90625,59.22753906,59.3828125,59.625,-15.12426758,-10.00146484,-10.93652344,302.4762878,-0.043554068,13.2072258,11.47785759,-1.183599472,-1.919864655,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2026,100466.2188,406.6160889,401.4972534,248.0703125,246.296875,250.3359375,354.4387207,74.2277832,77.4621582,60.8371582,61.1496582,60.296875,2.687988281,9.759521484,3.239746094,303.1265564,-0.051100314,11.02268219,7.238523006,-1.116855621,-0.95110321,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2026,100674.5938,414.7055664,393.9031982,272.859375,272.9921875,274.765625,388.4453125,94.84765625,116.2115173,66.68359375,65.18807983,67.8046875,20.67993164,30.29760742,21.65527344,304.3544922,-0.009041429,13.10482216,18.17931175,-0.450520515,-0.991819382,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2026,100263.7813,419.7959595,427.0001526,299.855835,301.0345154,302.036377,422.7071838,126.2400055,109.0440826,70.26603699,69.57637024,69.50119019,66.24501038,55.15167236,61.52897644,304.4523926,0.002386868,16.82695007,16.18912888,0.371294975,1.311270714,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2026,100150.2813,426.7215576,440.1417236,310.9375,311.890625,312.15625,440.046875,136.25,108.7895508,71.421875,72.00048828,72.92529297,77.15356445,71.82861328,70.29345703,302.7719116,0.008089602,19.94499588,22.62210846,0.424462318,1.79566288,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2026,99937.28125,422.8800049,434.750885,312.234375,308.9765625,311,440.8203125,100.8515625,101.2351074,72.0625,73.75854492,71.83886719,70.24853516,81.69287109,74.68286133,302.5103149,0.027395725,25.76725388,19.78847122,0.649277687,1.634132385,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2026,100049.4922,428.3769836,431.2089539,305.0390625,306.390625,306.0546875,437.3596191,160.2814941,186.9162598,72.06274414,70.28344727,72.0625,68.16308594,50.6315918,73.61108398,302.0696716,0.044255435,18.497612,22.89240456,1.224105835,1.193857193,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2026,100037.6484,422.4031982,419.0299072,310.5703125,307.03125,311.375,437.03125,184.5703125,203.3828125,68.0234375,70.046875,67.4765625,53.15209961,44.33203125,43.21972656,299.75177,0.043203533,19.16646194,9.701083183,1.363430023,1.653137207,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2026,100026.1563,417.6680298,416.8929443,312.1796875,309.875,311.671875,436.6171875,151.96875,177.2265625,68.1875,68.828125,68.1015625,69.21679688,30.60961914,53.91455078,299.7105713,0.011609912,13.89038467,11.41049004,0.446752548,0.907534599,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2026,100108.625,417.2341003,413.8955688,300.1001282,298.0983582,296.5408936,425.218811,174.2128143,171.5734863,67.80317688,69.31019592,69.96469116,43.5970459,46.09667969,27.8046875,299.1681519,0.002138019,18.75934601,21.86683464,0.248271942,-0.490400314,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2026,100361.4219,413.1672974,413.7536011,273.6640625,278.625,276.078125,396.8594055,131.9492493,84.95811462,68.20706177,65.76280212,66.83203125,24.31152344,35.80297852,26.71801758,299.8697205,-0.071465671,16.34489059,20.86506844,-1.728892326,-1.159175873,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2026,100383.7969,406.6034546,411.1797485,251.7265625,251.9140625,253.09375,362.5625,76.9296875,70.26782227,62.453125,62.34594727,60.6640625,3.600341797,5.753662109,3.084228516,300.7497559,-0.148160279,15.92258358,11.27408695,-2.697382927,-1.926222801,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2026,100646.0625,395.9535828,384.7790527,237.953125,238.25,237.1796875,343.5039063,83.80859375,65.546875,59.81640625,59.578125,60.86254883,-7.706787109,-14.08032227,-13.72875977,300.4440918,-0.234053075,12.19587803,15.58961678,-3.409603119,-3.259163857,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2027,100523.9531,386.9869385,405.3383179,249.140625,247.65625,245.9921875,354.4375,67.5390625,82.0625,62.0078125,63.21875,62,-1.922851563,13.62353516,-0.076416016,301.3834534,-0.125308335,14.83292866,13.23420906,-2.225004196,-1.600006104,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2027,100486.9375,409.6784668,394.0717773,275.609375,279.578125,274.328125,388.4462891,72.93458557,78.48997498,65.79396057,65.63059998,66.203125,25.56274414,34.47485352,27.69116211,304.4581299,-0.010339737,10.40350819,14.86293888,-0.071831703,-1.648666382,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2027,100472.5156,410.1541138,404.5761719,299.9333191,299.6288452,302.2157898,422.7147217,89.88999939,92.97409058,72.77879333,71.07017517,68.820755,66.18338013,65.84719849,56.03916931,306.0069275,-0.00108701,21.80789375,14.34653187,0.553198814,-0.366289139,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2027,100193.1797,426.8316345,424.302887,310.375,311.1796875,310.765625,440.0546875,101.0546875,111.4765625,73.4140625,72.3125,72.96386719,79.90893555,79.3046875,73.4831543,305.4568176,0.08217442,21.40578079,23.87298012,2.153039932,0.96559906,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2027,100263,423.3517151,424.2678528,308.8828125,308.7734375,311.1875,440.8203125,129.46875,107,72.5390625,73.453125,73.05786133,68.25146484,80.00512695,72.89599609,301.5533447,0.036500514,24.79580879,22.28449249,1.364616394,1.266879082,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2027,100057.8672,422.5808716,425.607605,307.1484375,307.6484375,306.96875,437.375,191.2265625,181.5722656,69.953125,70.20507813,70.76611328,46.88256836,54.34716797,69.64428711,299.7567749,0.077732742,17.36402893,18.72618103,2.082631111,1.524468422,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2027,100149.5391,417.0897217,420.5783081,309.9375,308.3359375,304.6015625,437.0234375,222.4453125,189.6640625,68.1953125,69.28125,71.8203125,22.37084961,50.75,42.37646484,298.6467285,0.07160902,16.51888275,25.34025574,1.878236771,1.786605835,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2027,100122.9844,415.0189209,422.0966187,310.453125,311.078125,309.7890625,436.6184082,122.7043457,207.8828125,69.8918457,67.390625,69.2265625,66.0222168,40.33398438,59.1574707,299.8721313,0.01164633,9.909625053,15.26627064,0.531424522,0.52964592,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2027,100331.6563,419.8379517,412.8063354,299.7798767,301.5610352,300.0163574,425.2202759,175.9265137,106.6649017,67.55879211,68.13026428,68.57641602,37.85917664,66.96466064,42.87518311,299.2455444,0.022999227,13.34171867,15.73472786,0.738415718,-0.053537369,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2027,100438.4453,417.4342041,422.4741821,277.421875,275.3984375,276.390625,396.859375,103.671875,120.6953125,65.9375,66.5625,67.5625,25.66381836,30.3359375,30.11279297,300.5329285,-0.071169138,20.42302322,22.77521706,-1.597104073,-1.513678551,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2027,100593.4297,416.8217163,394.800354,250.9296875,251.1328125,252.59375,362.5625,100.15625,86.6953125,61.9765625,62.140625,62.4921875,-0.056396484,-3.756835938,22.18798828,301.8480835,-0.121118844,16.25993347,15.8885603,-2.307185173,-2.69068718,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2027,100673.3906,401.6199341,398.3050537,237.7734375,239.15625,239.6875,343.5004883,74.07861328,63.99462891,60.52392578,60.46337891,59.625,-13.56713867,-16.47143555,-8.416992188,301.5947571,-0.110922933,13.44717979,11.79215622,-2.235974312,-2.328519821,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2028,100333.7656,389.5202026,398.3640137,249.40625,247.859375,249.0546875,354.4394531,72.68164063,65.984375,62.96289063,62.234375,62.24365234,-5.850097656,-3.684326172,-3.236328125,302.4197388,-0.038868725,12.6398468,11.85262012,-1.175013542,-0.161397934,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2028,100347.1406,399.377594,400.6164551,275.4609375,276.84375,275.71875,388.4453125,79.15625,83.1953125,67.5078125,66.296875,67.64570618,26.49609375,36.11230469,25.2265625,304.2672729,-0.060136855,13.41616344,17.08232117,-0.849569321,-0.234693527,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2028,100196.0938,423.5325317,428.2497559,301.0622864,295.6437683,297.6027832,422.7096558,118.5677185,105.3923798,68.08280945,71.8212738,73.31222534,68.87898254,53.15715027,45.29447937,303.6469421,0.040448368,25.26037407,28.25844002,1.348339081,1.35722065,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2028,100274.6641,419.4258423,428.3082581,313.46875,312.046875,312.359375,440.0390625,111.5859375,92.71875,70.7890625,71.8359375,71.73657227,74.94506836,81.0859375,81.44091797,301.6360168,0.014707625,19.30339432,19.11077309,0.506731987,1.866760254,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2028,100120.3125,432.7912598,429.6603394,311.3515625,309.8984375,308.75,440.828125,127.6796875,124.1743164,71.453125,72.18994141,71.5859375,76.17822266,76.92773438,75.75927734,303.8479004,0.035898209,21.02257538,20.57711983,1.062152863,1.500061035,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2028,100034.875,421.5249634,428.507019,309,309.2109375,304.8046875,437.3637695,172.621582,174.234375,69.55126953,68.765625,72.4296875,76.34863281,63.83251953,80.08032227,300.085022,0.074599743,12.58883476,24.99019051,1.912579536,1.522294998,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2028,100002.5156,418.8684082,420.1268616,309.1171875,307.6015625,311.1875,437.0317383,187.6645508,205.1254883,69.40673828,69.80517578,67.8996582,52.77929688,37.78833008,55.19116211,299.6241455,0.055211067,18.155056,11.21387386,1.483760834,2.263910294,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2028,100163.0703,415.713501,416.7883911,310.3984375,310.734375,310.5078125,436.625,160.421875,153.90625,69.1640625,69.2109375,68.6015625,56.78198242,50.88598633,48.09643555,299.3152161,0.000644505,14.30314541,13.45417023,0.150147438,1.225497246,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2028,100134.125,416.2423706,417.3884888,300.7735596,297.8599548,300.0472107,425.2120667,181.0433197,179.7863007,67.13653564,68.92144775,68.76553345,36.64457703,34.22819519,66.56767273,298.8476563,0.004652798,18.47066307,16.26034927,0.32728672,-0.415762901,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2028,100355.8594,412.8373413,411.5873413,274.3359375,274.6796875,274.890625,396.859375,141.4960938,117.227951,66.77734375,66.48576355,66.88830566,19.54516602,31.42651367,33.68432617,298.7586975,-0.079850614,20.59540939,21.14518547,-2.01112175,-1.523235321,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2028,100385.1953,402.7761841,416.2718506,250.5625,249.515625,249.71875,362.5703125,84.3359375,109.378418,63.296875,61.82373047,62.46386719,-1.108642578,0.866210938,1.525634766,300.279541,-0.203602612,16.3967495,17.64318275,-3.291588783,-2.743559837,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2028,100597.9922,413.819519,387.3080444,237.0390625,240.3671875,238.46875,343.5,95.4765625,78.609375,58.5625,59.25,60.78125,-16.83789063,-12.29736328,-9.348876953,301.0593262,-0.119788706,10.22750759,14.74087906,-2.297786713,-2.878781319,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2029,100489.0938,394.7815552,394.9528809,245.875,244.6953125,247.4375,354.4453125,80.5625,96.06542969,61.5234375,62.49511719,61.1484375,-0.917724609,-10.61108398,2.843017578,300.3366089,-0.195770681,15.1319561,10.59990406,-3.000823021,-2.916440964,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2029,100240.8281,388.9449463,406.8893433,275.2734375,276.265625,274.9453125,388.4453125,105.8320313,79.59375,65.30078125,65.875,66.35546875,39.20336914,38.72314453,32.20703125,300.0451355,-0.168553472,12.8603735,14.61664391,-2.432650566,-0.143112183,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2029,100274.4531,422.3699951,417.8753357,298.9346619,302.288269,301.5927124,422.7081299,119.7948456,90.88342285,69.51332092,71.57429504,70.13536072,48.95526123,58.95428467,49.10067749,303.7179565,0.023767114,21.24884987,18.17613029,0.628844261,1.403094292,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2029,100340.7031,429.5784912,426.0224609,311.390625,308.328125,311.171875,440.0422363,84.63598633,110.8759766,73.83911133,74.62597656,72.515625,68.83007813,68.11010742,76.95825195,306.0761414,0.031325996,29.53017044,22.03728294,1.126811028,0.74715519,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2029,100341.3438,419.9054565,418.6060791,311.2890625,311.4765625,312.2421875,440.8215332,152.9152832,123.2734375,70.9621582,71.578125,70.3359375,75.96484375,79.5168457,77.27783203,300.7763367,0.039316773,18.58919525,15.3366394,1.363070488,1.117020607,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2029,100065.9531,422.704895,426.4042969,305.0078125,306.234375,305.734375,437.362793,153.222168,183.171875,71.77685547,70.4765625,71.109375,58.08837891,48.7644043,72.4453125,299.9587402,0.029875994,18.97386932,21.02663994,1.105285645,1.534604073,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2029,100011.1719,420.4545898,421.7601318,308.96875,308.890625,309.1875,437.0273438,177.2460938,164.885498,69.24609375,69.04174805,68.6953125,49.12988281,40.5012207,41.97143555,299.6693115,0.050202489,15.26507759,14.33638,1.347283363,1.908938408,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2029,100182.4375,417.5067139,419.4329834,310.015625,311.9765625,311.7734375,436.625,192.4140625,172.5810547,68.453125,67.38574219,67.93139648,31.60058594,54.76660156,70.37280273,299.0134277,0.067788005,9.696676254,10.82264614,1.786449432,0.817091942,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2029,100294.4922,419.7807617,421.5200806,300.3339539,300.5368958,297.8752441,425.222168,121.3508148,115.1036072,68.45706177,68.82626343,69.93556213,51.92042542,61.21224976,55.13543701,300.0690002,0.012073517,15.68076229,20.46808434,0.373615265,-0.542823792,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2029,100392.6094,421.2996826,421.8456421,276.1796875,275.578125,277.7890625,396.859375,119.1796875,114.5195313,65.53125,68.08203125,67.08203125,43.95629883,23.85009766,46.99926758,300.2966309,-0.045418322,24.24901199,20.89477921,-1.163486481,-0.79390049,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2029,100609.7422,409.0423889,416.2833252,250.5390625,251.4140625,251.6640625,362.5703125,95.640625,76.53125,62.53125,62.4140625,60.96362305,3.057373047,3.895507813,-1.670898438,300.4115601,-0.110551417,16.73438454,12.80079842,-2.392762184,-1.917877197,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2029,100369.4766,414.8986816,416.8723755,238.34375,239.078125,238.4140625,343.5,68.1796875,68.52441406,59,59.36816406,58.60205078,-12.60693359,-9.896240234,-18.51220703,302.5844116,-0.037425578,11.06967449,9.739094734,-1.297593117,-2.402617455,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2030,100326.1563,395.6668091,407.0224609,248.71875,248.515625,246.6484375,354.4389648,70.72021484,70.9609375,62.31396484,62.46875,60.80639648,-1.143310547,-2.311523438,3.909667969,302.5882568,-0.041967213,12.73796368,9.911287308,-1.138895035,0.057847977,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2030,100440.7266,412.7865601,407.2711182,273.265625,273.421875,274.125,388.4455261,74.69161987,89.5234375,66.98849487,66.34375,67.2578125,20.46972656,27.67797852,31.93408203,304.8344116,-0.035074532,15.52340698,17.2743721,-0.476660728,-0.537658691,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2030,100218.4922,431.8324585,439.7319336,300.8910522,300.1419067,298.1773682,422.7087402,97.78765869,99.06602478,69.51890564,70.28398132,70.41462708,57.61248779,60.52166748,56.07893372,306.8154297,0.03443408,19.25166321,21.11866379,0.836325645,1.651912689,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2030,100250.2656,419.9346313,432.0092773,311.3203125,311.8671875,311.7265625,440.0478516,174.5087891,121.9296875,69.67285156,70.7890625,70.765625,52.75024414,83.97387695,66.57446289,299.696106,-0.004174829,17.35469055,17.1823349,0.151222229,0.846843719,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2030,100158.6875,430.5910645,430.4933472,309.0234375,310.75,307.28125,440.8156738,136.7375488,118.3942871,72.08129883,71.35522461,72.6640625,67.84863281,66.86035156,59.10766602,302.5531616,0.027735472,18.58600044,23.80931473,0.979665756,1.259839058,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2030,100035.2422,427.3493042,420.6625977,306.375,307.5546875,309.75,437.359375,163.6015625,169.9453125,70.484375,69.6796875,68.21264648,68.16235352,52.5378418,45.19604492,300.4629822,0.04045862,16.35212135,11.27319527,1.452602386,2.184895515,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2030,99989.53125,421.8927002,419.6989136,309.234375,309.921875,310.5234375,437.0241699,161.4460449,183.4780273,69.32104492,68.57177734,67.64379883,69.07177734,56.98486328,30.01025391,300.107666,0.047180653,13.33946323,10.86784554,1.342643738,1.267075539,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2030,100080.2813,422.634613,415.5003052,309.2109375,311.03125,310.921875,436.611084,178.001709,174.4714355,68.75952148,67.96362305,69.29101563,39.86108398,56.37255859,60.53564453,299.6806335,0.00487721,11.5251627,14.49665833,0.374551773,0.981451035,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2030,100000.9375,416.4396973,415.8199158,300.305481,297.9485168,296.7346191,425.2150879,178.9580536,138.0738068,67.48902893,69.77510071,69.94723511,38.67352295,58.35983276,43.84301758,298.8583374,0.022547901,20.11809349,21.67380333,0.670584679,0.345264435,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2030,100468.2578,415.7504578,413.0601196,274.3671875,275.9921875,278.7421875,396.8671875,140.8007813,125.484375,66.66796875,66.5078125,65.83984375,25.77075195,15.69873047,43.05932617,299.2224121,-0.03752625,20.03021431,16.21480942,-1.106510162,-1.375514984,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2030,100571.0547,412.0965576,403.2182617,250.84375,249.765625,250.296875,362.5625,99.90625,118.276123,61.6796875,61.23706055,62.3515625,15.36523438,12.84570313,-9.445556641,300.329834,-0.11792773,14.63395596,17.14585304,-2.374453545,-2.640515327,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2030,100604.9844,393.1283875,394.550415,236.9296875,238.9609375,240.25,343.5,77.8359375,66.82836914,60.0546875,59.78930664,59.87036133,-18.87841797,-10.86962891,-0.467285156,299.5300903,-0.229073346,12.28117371,11.54890823,-3.715126038,-2.594712257,-,-,-,-,-,-,-,-,-,-,-,-,-
